"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.388,0.324,0.441,0.194,0.301,0.481,0.529,0.379,0.413,0.375,0.054,0.619,0.45
"Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.294,0.272,0.314,0.284,0.362,0.254,0.236,0.295,0.284,0.301,0.799,0.053,0.214
"Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.195,0.293,0.112,0.358,0.221,0.152,0.113,0.178,0.194,0.199,0.054,0.217,0.221
"A los candidatos de la izquierda",0.042,0.05,0.036,0.089,0.052,0.026,0.019,0.058,0.037,0.041,0.052,0.008,0.028
"No sabe",0.081,0.061,0.097,0.075,0.064,0.087,0.103,0.09,0.072,0.084,0.041,0.103,0.087
