"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"1",0.436,0.384,0.48,0.484,0.458,0.401,0.383,0.39,0.412,0.468,0.69,0.32,0.288
"2",0.042,0.042,0.043,0.038,0.052,0.043,0.031,0.036,0.042,0.045,0.048,0.04,0.041
"3",0.038,0.048,0.03,0.037,0.043,0.038,0.03,0.025,0.036,0.044,0.028,0.038,0.12
"4",0.029,0.034,0.025,0.037,0.027,0.026,0.026,0.028,0.024,0.033,0.014,0.034,0.057
"5",0.108,0.121,0.097,0.088,0.104,0.134,0.111,0.09,0.104,0.117,0.052,0.13,0.125
"6",0.028,0.033,0.023,0.026,0.026,0.023,0.037,0.034,0.028,0.026,0.016,0.04,0.009
"7",0.037,0.039,0.035,0.023,0.036,0.054,0.036,0.027,0.04,0.038,0.014,0.053,0.044
"8",0.031,0.036,0.026,0.026,0.029,0.035,0.034,0.027,0.028,0.033,0.009,0.049,0.043
"9",0.251,0.263,0.241,0.241,0.225,0.246,0.312,0.343,0.286,0.196,0.129,0.296,0.273
