"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Si",0.579,0.612,0.551,0.5,0.581,0.605,0.587,0.584,0.558,0.591,0.548,0.598,0.515
"No",0.421,0.388,0.449,0.5,0.419,0.395,0.413,0.416,0.442,0.409,0.452,0.402,0.485
