"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P14","De los Liberales libertarios",0.123,0.151,0.206,0.209
"P14","De la Izquierda",0.068,0.046,0.042,0.067
"P14","No sabe",0.036,0.034,0.062,0.111
"P16","A Leandro Santoro",0.779,0.654,0.702,0.506
"P16","A Matias Lammens",0.141,0.185,0.109,0.111
"P16","A Mariano Recalde",0.08,0.161,0.189,0.383
"P17","A Soledad Acuña",0.037,0.037,0.07,0.113
"P17","A Jorge Macri",0.39,0.272,0.219,0.284
"P17","A Martín Lousteau",0.165,0.245,0.261,0.282
"P17","A Fernan Quirós",0.177,0.236,0.206,0.127
"P17","A Ricardo López Murphy",0.231,0.21,0.244,0.194
"P18","Lo votaría",0.222,0.174,0.228,0.136
"P18","Puede que lo vote",0.225,0.278,0.207,0.112
"P18","Nunca lo votaría",0.489,0.465,0.468,0.617
"P18","No sabe",0.064,0.083,0.097,0.135
"P19","Lo votaría",0.245,0.248,0.231,0.207
"P19","Puede que lo vote",0.086,0.134,0.103,0.144
"P19","Nunca lo votaría",0.617,0.537,0.565,0.524
"P19","No sabe",0.052,0.081,0.101,0.125
"P20","Lo votaría",0.112,0.093,0.116,0.067
"P20","Puede que lo vote",0.249,0.262,0.203,0.162
"P20","Nunca lo votaría",0.562,0.522,0.57,0.605
"P20","No sabe",0.077,0.123,0.111,0.166
"P21","Lo votaría",0.124,0.118,0.057,0.082
"P21","Puede que lo vote",0.152,0.175,0.198,0.168
"P21","Nunca lo votaría",0.668,0.605,0.638,0.61
"P21","No sabe",0.056,0.102,0.107,0.14
"P22","Lo votaría",0.258,0.255,0.188,0.142
"P22","Puede que lo vote",0.267,0.278,0.283,0.16
"P22","Nunca lo votaría",0.405,0.391,0.421,0.569
"P22","No sabe",0.07,0.076,0.108,0.129
"P23","Lo votaría",0.351,0.267,0.203,0.237
"P23","Puede que lo vote",0.194,0.253,0.262,0.153
"P23","Nunca lo votaría",0.418,0.427,0.477,0.502
"P23","No sabe",0.037,0.053,0.058,0.108
"P24","Lo votaría",0.241,0.241,0.177,0.151
"P24","Puede que lo vote",0.225,0.232,0.209,0.159
"P24","Nunca lo votaría",0.507,0.503,0.552,0.598
"P24","No sabe",0.027,0.024,0.062,0.092
"P25","Lo votaría",0.283,0.272,0.27,0.242
"P25","Puede que lo vote",0.243,0.24,0.195,0.171
"P25","Nunca lo votaría",0.434,0.449,0.484,0.442
"P25","No sabe",0.04,0.039,0.051,0.145
"P26","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.213,0.188,0.13,0.089
"P26","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.195,0.18,0.207,0.14
"P26","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.044,0.03,0.013,0.033
"P26","Horacio Rodríguez Larreta presidente– Fernán Quirós Jefe de Gobierno por Juntos por el Cambio",0.073,0.092,0.062,0.074
"P26","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio",0.078,0.091,0.111,0.172
"P26","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.199,0.208,0.265,0.188
"P26","Sergio Massa presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.09,0.087,0.058,0.118
"P26","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.075,0.094,0.136,0.127
"P26","A los candidatos de la izquierda",0.033,0.03,0.018,0.059
"P26","No sabe",0,0,0,0
"P27","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.22,0.178,0.147,0.062
"P27","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.206,0.195,0.212,0.189
"P27","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.029,0.03,0.005,0.042
"P27","Horacio Rodríguez Larreta presidente– Fernán Quirós Jefe de Gobierno por Juntos por el Cambio",0.063,0.088,0.067,0.035
"P27","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio",0.089,0.09,0.107,0.143
"P27","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.189,0.209,0.221,0.216
"P27","Alberto Fernández presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.083,0.079,0.055,0.118
"P27","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertario",0.065,0.089,0.146,0.148
"P27","A los candidatos de la izquierda",0.056,0.042,0.04,0.047
"P27","No sabe",0,0,0,0
"P28","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.276,0.219,0.184,0.182
"P28","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.054,0.074,0.033,0.056
"P28","A Martín Lousteau como Jefe de Gobierno",0.147,0.14,0.183,0.132
"P28","A Ricardo López Murphy como Jefe de Gobierno",0.126,0.132,0.121,0.084
"P28","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.229,0.229,0.267,0.239
"P28","Sergio Massa presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.029,0.062,0.039,0.074
"P28","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.086,0.073,0.135,0.136
"P28","A los candidatos de izquierda",0.023,0.058,0.015,0.052
"P28","No sabe",0.03,0.013,0.023,0.045
"P29","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.256,0.214,0.182,0.167
"P29","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.094,0.088,0.092,0.071
"P29","A Martín Lousteau como Jefe de Gobierno",0.13,0.139,0.147,0.121
"P29","A Ricardo López Murphy como Jefe de Gobierno",0.108,0.146,0.137,0.16
"P29","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.183,0.174,0.212,0.168
"P29","Alberto Fernández presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.074,0.093,0.053,0.085
"P29","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertario",0.081,0.077,0.143,0.147
"P29","A los candidatos de izquierda",0.028,0.049,0.028,0.036
"P29","No sabe",0.046,0.02,0.006,0.045
"P30","Horacio Rodríguez Larreta presidente - Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.154,0.107,0.072,0.047
"P30","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.325,0.292,0.259,0.236
"P30","A Martín Lousteau como Jefe de Gobierno",0.105,0.139,0.151,0.151
"P30","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.213,0.217,0.264,0.259
"P30","Sergio Massa presidente – Matias Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.042,0.083,0.039,0.053
"P30","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.08,0.087,0.143,0.129
"P30","A los candidatos de la izquierda",0.049,0.034,0.042,0.071
"P30","No sabe",0.032,0.041,0.03,0.054
"P31","Horacio Rodríguez Larreta presidente - Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.151,0.105,0.066,0.056
"P31","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.354,0.321,0.272,0.272
"P31","A Martín Lousteau como Jefe de Gobierno",0.09,0.114,0.168,0.079
"P31","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.212,0.202,0.248,0.262
"P31","Alberto Fernández presidente – Matias Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.047,0.087,0.039,0.082
"P31","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.068,0.081,0.142,0.161
"P31","A los candidatos de la izquierda",0.053,0.044,0.04,0.06
"P31","No sabe",0.025,0.046,0.025,0.028
"P32","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio con el apoyo de Horacio Rodríguez Larreta, Mauricio Macri y la UCR",0.522,0.501,0.393,0.335
"P32","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.271,0.289,0.306,0.302
"P32","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.11,0.115,0.16,0.147
"P32","A los candidatos de la izquierda",0.046,0.036,0.024,0.105
"P32","No sabe",0.051,0.059,0.117,0.111
"P33","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio con el apoyo de Horacio Rodríguez Larreta, Mauricio Macri y la UCR",0.524,0.482,0.389,0.334
"P33","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.247,0.273,0.303,0.337
"P33","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.127,0.127,0.174,0.144
"P33","A los candidatos de la izquierda",0.042,0.048,0.033,0.094
"P33","No sabe",0.06,0.07,0.101,0.091
"P34","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.428,0.428,0.297,0.244
"P34","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.262,0.284,0.304,0.308
"P34","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.172,0.172,0.242,0.264
"P34","A los candidatos de la izquierda",0.038,0.036,0.033,0.059
"P34","No sabe",0.1,0.08,0.124,0.125
"P35","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.427,0.421,0.298,0.251
"P35","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.26,0.278,0.297,0.309
"P35","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.193,0.172,0.253,0.274
"P35","A los candidatos de la izquierda",0.054,0.048,0.03,0.059
"P35","No sabe",0.066,0.081,0.122,0.107
"P36","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.412,0.426,0.336,0.268
"P36","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.282,0.293,0.297,0.303
"P36","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.205,0.178,0.23,0.25
"P36","A los candidatos de la izquierda",0.04,0.035,0.026,0.097
"P36","No sabe",0.061,0.068,0.111,0.082
"P37","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.439,0.438,0.326,0.293
"P37","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.266,0.278,0.3,0.316
"P37","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.186,0.168,0.233,0.27
"P37","A los candidatos de la izquierda",0.035,0.039,0.028,0.071
"P37","No sabe",0.074,0.077,0.113,0.05
"P38","Horacio Rodríguez Larreta presidente – Jorge Macri Jefe de Gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.415,0.414,0.314,0.236
"P38","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.276,0.31,0.281,0.3
"P38","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.197,0.17,0.248,0.273
"P38","A los candidatos de la izquierda",0.045,0.04,0.033,0.09
"P38","No sabe",0.067,0.066,0.124,0.101
"P40","Horacio Rodríguez Larreta presidente – Jorge Macri Jefe de Gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.42,0.409,0.261,0.264
"P40","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.275,0.295,0.327,0.251
"P40","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.194,0.171,0.251,0.266
"P40","A los candidatos de la izquierda",0.048,0.045,0.027,0.082
"P40","No sabe",0.063,0.08,0.134,0.137
"P42","Horacio Rodríguez Larreta presidente – María Eugenia Vidal jefa de gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.442,0.432,0.327,0.196
"P42","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.257,0.288,0.267,0.339
"P42","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.193,0.171,0.266,0.281
"P42","A los candidatos de la izquierda",0.037,0.036,0.03,0.059
"P42","No sabe",0.071,0.073,0.11,0.125
"P44","Horacio Rodríguez Larreta presidente – María Eugenia Vidal jefa de gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.419,0.411,0.319,0.207
"P44","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.267,0.291,0.26,0.311
"P44","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.198,0.174,0.244,0.297
"P44","A los candidatos de la izquierda",0.047,0.04,0.059,0.053
"P44","No sabe",0.069,0.084,0.118,0.132
"P46","Jorge Macri por Juntos por el Cambio",0.568,0.548,0.505,0.418
"P46","Leandro Santoro por el Frente de Todos",0.301,0.32,0.328,0.337
"P46","No sabe",0.131,0.132,0.167,0.245
"P47","Soledad Acuña por Juntos por el Cambio",0.505,0.487,0.424,0.304
"P47","Leandro Santoro por el Frente de Todos",0.29,0.328,0.338,0.376
"P47","No sabe",0.205,0.185,0.238,0.32
"P48","Fernán Quirós por Juntos por el Cambio",0.55,0.559,0.458,0.366
"P48","Leandro Santoro por el Frente de Todos",0.29,0.314,0.32,0.331
"P48","No sabe",0.16,0.127,0.222,0.303
"P49","Martín Lousteau por Juntos por el Cambio",0.504,0.505,0.497,0.363
"P49","Leandro Santoro por el Frente de Todos",0.29,0.313,0.323,0.356
"P49","No sabe",0.206,0.182,0.18,0.281
"P50","María Eugenia Vidal por Juntos por el Cambio",0.517,0.507,0.429,0.343
"P50","Leandro Santoro por el Frente de Todos",0.303,0.328,0.342,0.341
"P50","No sabe",0.18,0.165,0.229,0.316
"P51","Muy buena",0.306,0.212,0.169,0.143
"P51","Buena",0.213,0.302,0.302,0.228
"P51","Ni buena ni mala",0.155,0.136,0.237,0.125
"P51","Mala",0.126,0.169,0.086,0.217
"P51","Muy mala",0.19,0.174,0.191,0.287
"P51","No sabe",0.01,0.007,0.015,0
"P52","Muy buena",0.33,0.207,0.141,0.166
"P52","Buena",0.16,0.258,0.214,0.057
"P52","Ni buena ni mala",0.152,0.207,0.253,0.287
"P52","Mala",0.11,0.13,0.178,0.136
"P52","Muy mala",0.226,0.18,0.201,0.285
"P52","No sabe",0.022,0.018,0.013,0.069
"P53","Muy buena",0.26,0.187,0.204,0.229
"P53","Buena",0.066,0.149,0.11,0.079
"P53","Ni buena ni mala",0.161,0.177,0.193,0.183
"P53","Mala",0.184,0.215,0.206,0.164
"P53","Muy mala",0.299,0.232,0.252,0.31
"P53","No sabe",0.03,0.04,0.035,0.035
"P54","Muy buena",0.266,0.214,0.136,0.108
"P54","Buena",0.198,0.213,0.2,0.132
"P54","Ni buena ni mala",0.122,0.135,0.211,0.16
"P54","Mala",0.104,0.136,0.128,0.148
"P54","Muy mala",0.31,0.295,0.323,0.419
"P54","No sabe",0,0.007,0.002,0.033
"P55","Muy buena",0.205,0.139,0.1,0.07
"P55","Buena",0.204,0.22,0.175,0.177
"P55","Ni buena ni mala",0.19,0.202,0.255,0.199
"P55","Mala",0.078,0.132,0.093,0.112
"P55","Muy mala",0.302,0.262,0.3,0.344
"P55","No sabe",0.021,0.045,0.077,0.098
"P56","Muy buena",0.219,0.153,0.163,0.11
"P56","Buena",0.158,0.216,0.14,0.164
"P56","Ni buena ni mala",0.187,0.218,0.234,0.176
"P56","Mala",0.172,0.211,0.248,0.191
"P56","Muy mala",0.259,0.185,0.195,0.337
"P56","No sabe",0.005,0.017,0.02,0.022
"P57","Muy buena",0.133,0.097,0.052,0.053
"P57","Buena",0.144,0.149,0.142,0.178
"P57","Ni buena ni mala",0.188,0.222,0.244,0.202
"P57","Mala",0.191,0.225,0.233,0.201
"P57","Muy mala",0.322,0.258,0.28,0.335
"P57","No sabe",0.022,0.049,0.049,0.031
"P58","Muy buena",0.337,0.269,0.278,0.234
"P58","Buena",0.176,0.192,0.139,0.157
"P58","Ni buena ni mala",0.155,0.166,0.181,0.212
"P58","Mala",0.058,0.082,0.104,0.072
"P58","Muy mala",0.267,0.279,0.261,0.311
"P58","No sabe",0.007,0.012,0.037,0.014
"P59","Muy buena",0.389,0.372,0.26,0.218
"P59","Buena",0.163,0.207,0.219,0.134
"P59","Ni buena ni mala",0.197,0.188,0.257,0.275
"P59","Mala",0.071,0.095,0.093,0.172
"P59","Muy mala",0.171,0.105,0.122,0.172
"P59","No sabe",0.009,0.033,0.049,0.029
"P60","Muy buena",0.162,0.13,0.111,0.138
"P60","Buena",0.097,0.136,0.11,0.165
"P60","Ni buena ni mala",0.151,0.142,0.224,0.11
"P60","Mala",0.155,0.218,0.136,0.139
"P60","Muy mala",0.405,0.293,0.351,0.336
"P60","No sabe",0.03,0.081,0.068,0.112
"P61","Muy buena",0.096,0.055,0.043,0.059
"P61","Buena",0.054,0.064,0.028,0.035
"P61","Ni buena ni mala",0.166,0.231,0.276,0.281
"P61","Mala",0.109,0.142,0.117,0.089
"P61","Muy mala",0.336,0.183,0.23,0.283
"P61","No sabe",0.239,0.325,0.306,0.253
"P62","Muy buena",0.086,0.031,0.046,0.044
"P62","Buena",0.137,0.155,0.115,0.146
"P62","Ni buena ni mala",0.065,0.128,0.166,0.141
"P62","Mala",0.115,0.138,0.124,0.106
"P62","Muy mala",0.582,0.521,0.532,0.538
"P62","No sabe",0.015,0.027,0.017,0.025
"P63","Muy buena",0.077,0.03,0.024,0.061
"P63","Buena",0.121,0.149,0.137,0.078
"P63","Ni buena ni mala",0.082,0.121,0.142,0.131
"P63","Mala",0.105,0.143,0.133,0.159
"P63","Muy mala",0.611,0.556,0.56,0.544
"P63","No sabe",0.004,0.001,0.004,0.027
"P64","Muy buena",0.257,0.227,0.182,0.261
"P64","Buena",0.026,0.067,0.107,0.052
"P64","Ni buena ni mala",0.019,0.029,0.052,0.05
"P64","Mala",0.057,0.067,0.094,0.071
"P64","Muy mala",0.638,0.606,0.562,0.549
"P64","No sabe",0.003,0.004,0.003,0.017
"P65","Muy buena",0.346,0.25,0.167,0.187
"P65","Buena",0.168,0.193,0.208,0.094
"P65","Ni buena ni mala",0.066,0.124,0.175,0.119
"P65","Mala",0.074,0.092,0.124,0.119
"P65","Muy mala",0.346,0.339,0.324,0.475
"P65","No sabe",0,0.002,0.002,0.006
"P66","Muy buena",0.213,0.151,0.091,0.084
"P66","Buena",0.206,0.246,0.236,0.13
"P66","Ni buena ni mala",0.126,0.155,0.202,0.182
"P66","Mala",0.121,0.138,0.185,0.147
"P66","Muy mala",0.333,0.307,0.286,0.451
"P66","No sabe",0.001,0.003,0,0.006
"P67","Muy buena",0.096,0.053,0.051,0.023
"P67","Buena",0.117,0.193,0.148,0.208
"P67","Ni buena ni mala",0.109,0.122,0.165,0.114
"P67","Mala",0.155,0.182,0.172,0.189
"P67","Muy mala",0.522,0.444,0.442,0.444
"P67","No sabe",0.001,0.006,0.022,0.022
"P68","Muy buena",0.436,0.361,0.305,0.241
"P68","Buena",0.125,0.183,0.183,0.185
"P68","Ni buena ni mala",0.064,0.067,0.107,0.134
"P68","Mala",0.061,0.047,0.087,0.041
"P68","Muy mala",0.308,0.339,0.298,0.393
"P68","No sabe",0.006,0.003,0.02,0.006
"P69","Muy buena",0.177,0.127,0.193,0.166
"P69","Buena",0.129,0.128,0.097,0.099
"P69","Ni buena ni mala",0.214,0.206,0.23,0.19
"P69","Mala",0.116,0.147,0.116,0.092
"P69","Muy mala",0.357,0.369,0.348,0.432
"P69","No sabe",0.007,0.023,0.016,0.021
"P70","Muy buena",0.096,0.055,0.063,0.084
"P70","Buena",0.141,0.156,0.079,0.117
"P70","Ni buena ni mala",0.27,0.367,0.506,0.295
"P70","Mala",0.164,0.199,0.139,0.235
"P70","Muy mala",0.315,0.172,0.168,0.214
"P70","No sabe",0.014,0.051,0.045,0.055
"P72","Si",0.752,0.539,0.453,0.399
"P72","No",0.248,0.461,0.547,0.601
