"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta presidente – María Eugenia Vidal jefa de gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.382,0.334,0.423,0.196,0.306,0.461,0.509,0.408,0.41,0.36,0.123,0.576,0.34
"Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.288,0.254,0.317,0.286,0.326,0.264,0.255,0.266,0.275,0.301,0.748,0.091,0.219
"Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.209,0.305,0.127,0.393,0.25,0.158,0.108,0.191,0.214,0.21,0.05,0.217,0.259
"A los candidatos de la izquierda",0.035,0.047,0.025,0.071,0.043,0.021,0.02,0.051,0.026,0.037,0.038,0.008,0.011
"No sabe",0.086,0.06,0.108,0.054,0.075,0.096,0.108,0.084,0.075,0.092,0.041,0.108,0.171
