"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Siempre",0.229,0.234,0.312,0.206
"P05","Casi siempre",0.477,0.513,0.404,0.378
"P05","Casi nunca",0.236,0.224,0.227,0.29
"P05","Nunca, pero esta es una excepción",0.058,0.029,0.057,0.126
"P06","Mucho",0.6,0.482,0.384,0.339
"P06","Bastante",0.312,0.308,0.397,0.301
"P06","Poco",0.048,0.178,0.16,0.267
"P06","Nada",0.026,0.016,0.052,0.063
"P06","No sabe",0.014,0.016,0.007,0.03
"P07","Del Frente de Todos y el peronismo",0.847,0.652,0.07,0.189
"P07","De Juntos por el Cambio",0.06,0.102,0.617,0.337
"P07","De los Liberales libertarios",0.037,0.06,0.231,0.183
"P07","De la Izquierda",0.04,0.065,0.026,0.082
"P07","No sabe",0.016,0.121,0.056,0.209
"P08","A Leandro Santoro",0.649,0.827,0.692,0.692
"P08","A Matias Lammens",0.043,0.089,0.17,0.174
"P08","A Mariano Recalde",0.308,0.084,0.138,0.134
"P09","A Jorge Macri",0.138,0.273,0.489,0.512
"P09","A Martín Lousteau",0.537,0.542,0.321,0.315
"P09","A Ricardo López Murphy",0.325,0.185,0.19,0.173
"P10","Jorge Macri por Juntos por el Cambio",0.01,0.043,0.376,0.192
"P10","Martín Lousteau  por Juntos por el Cambio",0.028,0.096,0.172,0.12
"P10","Ricardo López Murphy  por Juntos por el Cambio",0.025,0.009,0.18,0.096
"P10","Leandro Santoro por el Frente de Todos",0.487,0.473,0.044,0.081
"P10","Mariano Recalde por el Frente de Todos",0.208,0.052,0.004,0.027
"P10","Pedro Rosemblat por el Frente de Todos",0.192,0.138,0.014,0.027
"P10","Ramiro Marra por la Libertad Avanza",0.018,0.062,0.153,0.131
"P10","Al candidato del Frente de Izquierda",0.013,0.054,0.021,0.05
"P10","En blanco",0.003,0.013,0.013,0.08
"P10","No sabe",0.016,0.06,0.023,0.196
"P13","Jorge Macri por Juntos por el Cambio",0.043,0.049,0.415,0.194
"P13","Martín Lousteau  por Juntos por el Cambio",0.04,0.119,0.211,0.144
"P13","Leandro Santoro por el Frente de Todos",0.726,0.603,0.066,0.108
"P13","Ramiro Marra por la Libertad Avanza",0.064,0.048,0.192,0.145
"P13","Al candidato del Frente de Izquierda",0.058,0.074,0.035,0.048
"P13","En blanco",0.025,0.037,0.034,0.09
"P13","No sabe",0.044,0.07,0.047,0.271
"P16","Jorge Macri por Juntos por el Cambio",0.034,0.06,0.377,0.198
"P16","Martín Lousteau  por Juntos por el Cambio",0.04,0.104,0.185,0.149
"P16","Ricardo López Murphy  por Juntos por el Cambio",0.022,0.041,0.167,0.073
"P16","Leandro Santoro por el Frente de Todos",0.792,0.588,0.044,0.124
"P16","Ramiro Marra por la Libertad Avanza",0.03,0.09,0.163,0.157
"P16","Al candidato del Frente de Izquierda",0.034,0.047,0.026,0.057
"P16","En blanco",0.03,0.035,0.02,0.078
"P16","No sabe",0.018,0.035,0.018,0.164
"P19","Jorge Macri por Juntos por el Cambio",0.031,0.118,0.578,0.302
