"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.236,0.235,0.238,0.32,0.245,0.227,0.163,0.253,0.252,0.222,0.46,0.121,0.221
"Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.254,0.224,0.279,0.196,0.219,0.258,0.354,0.217,0.293,0.242,0.083,0.383,0.283
"Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.169,0.166,0.171,0.136,0.15,0.19,0.204,0.161,0.176,0.167,0.111,0.214,0.19
"Ramiro Marra por la Libertad Avanza",0.121,0.164,0.085,0.185,0.143,0.087,0.066,0.118,0.113,0.127,0.081,0.13,0.039
"Vanina Biasi por el Frente de Izquierda",0.053,0.052,0.054,0.026,0.066,0.05,0.059,0.035,0.032,0.072,0.096,0.03,0.067
"Otros",0.049,0.045,0.052,0.057,0.043,0.058,0.042,0.111,0.029,0.041,0.054,0.029,0.07
"En blanco",0.064,0.068,0.06,0.051,0.078,0.065,0.05,0.025,0.052,0.083,0.069,0.044,0.037
"No sabe",0.054,0.046,0.061,0.029,0.056,0.065,0.062,0.08,0.053,0.046,0.046,0.049,0.093
