"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Siempre",0.245,0.251,0.24,0.272,0.213,0.255,0.262,0.347,0.246,0.209,0.246,0.271,0.19
"Casi siempre",0.362,0.316,0.401,0.169,0.363,0.431,0.463,0.242,0.372,0.397,0.409,0.419,0.254
"Casi nunca",0.283,0.31,0.26,0.379,0.299,0.257,0.196,0.262,0.263,0.303,0.247,0.245,0.403
"Nunca, pero esta es una excepción",0.11,0.123,0.099,0.18,0.125,0.057,0.079,0.149,0.119,0.091,0.098,0.065,0.153
