"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.387,0.328,0.435,0.245,0.35,0.409,0.504,0.341,0.408,0.388,0.219,0.524,0.483
"Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.229,0.323,0.153,0.434,0.25,0.173,0.134,0.36,0.194,0.213,0.092,0.29,0.142
"En blanco",0.253,0.246,0.258,0.227,0.274,0.275,0.213,0.17,0.218,0.295,0.493,0.109,0.333
"No sabe",0.131,0.103,0.154,0.094,0.126,0.143,0.149,0.129,0.18,0.104,0.196,0.077,0.042
