"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Leandro Santoro por Unión por la Patria",0.38,0.359,0.397,0.45,0.443,0.346,0.277,0.354,0.346,0.408,0.8,0.15,0.312
"Martin Lousteau por Juntos por el Cambio",0.378,0.346,0.405,0.25,0.332,0.425,0.48,0.334,0.436,0.356,0.073,0.566,0.409
"En blanco",0.169,0.226,0.123,0.25,0.177,0.14,0.136,0.231,0.13,0.175,0.076,0.21,0.174
"No sabe",0.073,0.069,0.075,0.05,0.048,0.089,0.107,0.081,0.088,0.061,0.051,0.074,0.105
