"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Leandro Santoro por Unión por la Patria",0.387,0.359,0.409,0.439,0.434,0.369,0.299,0.388,0.361,0.401,0.772,0.174,0.294
"Jorge Macri por Juntos por el Cambio",0.471,0.477,0.467,0.415,0.42,0.475,0.582,0.455,0.488,0.466,0.095,0.715,0.4
"En blanco",0.104,0.133,0.081,0.146,0.125,0.093,0.058,0.099,0.096,0.111,0.1,0.078,0.236
"No sabe",0.038,0.031,0.043,0,0.021,0.063,0.061,0.058,0.055,0.022,0.033,0.033,0.07
