"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.3,0.291,0.308,0.301,0.339,0.296,0.242,0.25,0.288,0.323,0.709,0.099,0.173
"Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.378,0.329,0.418,0.191,0.3,0.45,0.571,0.362,0.396,0.371,0.066,0.613,0.263
"Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.153,0.22,0.097,0.312,0.173,0.103,0.05,0.216,0.146,0.138,0.087,0.16,0.228
"Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.034,0.035,0.034,0.028,0.05,0.027,0.022,0.044,0.015,0.043,0.048,0.013,0.043
"Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.021,0.03,0.014,0.025,0.022,0.021,0.016,0.017,0.013,0.027,0.013,0.019,0.059
"Otros",0.035,0.025,0.043,0.03,0.034,0.037,0.036,0.064,0.035,0.026,0.026,0.031,0.057
"En blanco",0.044,0.048,0.041,0.083,0.06,0.021,0.014,0.017,0.054,0.047,0.041,0.034,0.084
"No sabe",0.035,0.022,0.045,0.03,0.022,0.045,0.049,0.03,0.053,0.025,0.01,0.031,0.093
