"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Mucho",0.461,0.48,0.445,0.425,0.459,0.456,0.503,0.374,0.436,0.508,0.538,0.492,0.318
"Bastante",0.308,0.301,0.313,0.249,0.307,0.359,0.311,0.204,0.308,0.344,0.309,0.341,0.296
"Poco",0.159,0.146,0.171,0.245,0.148,0.137,0.122,0.259,0.184,0.109,0.106,0.133,0.279
"Nada",0.054,0.063,0.047,0.053,0.063,0.041,0.052,0.114,0.056,0.031,0.043,0.021,0.098
"No sabe",0.018,0.01,0.024,0.028,0.023,0.007,0.012,0.049,0.016,0.008,0.004,0.013,0.009
