"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Si",0.47,0.506,0.443,0.32,0.547,0.501,0.416,0.391,0.462,0.496,0.509,0.485,0.253
"No",0.53,0.494,0.557,0.68,0.453,0.499,0.584,0.609,0.538,0.504,0.491,0.515,0.747
