"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P10","Gran excedente habitual",0,0,0.027,0.02,0.006,0
"P10","Gran excedente excepcional",0,0,0,0.004,0,0
"P10","Pequeño excedente habitual",0,0,0.049,0.091,0.099,0
"P10","Pequeño excedente excepcional",0.006,0,0.057,0.066,0.03,0
"P10","Alcanza gastos familia",0.17,0,0.1,0.107,0.223,0.043
"P10","No alcanza gastos familia",0.176,0,0.067,0.15,0.126,0
"P10","Solo NBFamiliares",0.252,0,0.276,0.297,0.172,0.058
"P10","No alcanza NBFamiliares",0.396,0,0.372,0.265,0.344,0.899
"P10","No sabe",0,0,0.052,0,0,0
"P11","Muy buena",0.323,0,0,0,0.016,0
"P11","Buena",0.279,0,0.022,0.018,0,0
"P11","Ni buena ni mala",0.268,0,0.694,0.311,0.058,0.444
"P11","Mala",0.038,0,0.173,0.41,0.08,0.556
"P11","Muy mala",0.092,0,0.073,0.258,0.816,0
"P11","No sabe",0,0,0.038,0.003,0.03,0
"P12","Muy buena",0.208,0,0.171,0.315,0.547,0.058
"P12","Buena",0.163,0,0.105,0.119,0.168,0
"P12","Ni buena ni mala",0.208,0,0.19,0.051,0.021,0.401
"P12","Mala",0.098,0,0.122,0.148,0,0.498
"P12","Muy mala",0.323,0,0.367,0.367,0.234,0.043
"P12","No sabe",0,0,0.045,0,0.03,0
"P13","Muy buena",0.012,0,0.049,0.027,0.001,0
"P13","Buena",0.199,0,0.13,0.124,0.007,0
"P13","Ni buena ni mala",0.438,0,0.552,0.398,0.092,0.444
"P13","Mala",0.167,0,0.18,0.354,0.218,0.556
"P13","Muy mala",0.184,0,0.059,0.062,0.651,0
"P13","No sabe",0,0,0.03,0.035,0.031,0
"P15","Muy buena",0.488,0,0.03,0.009,0,0
"P15","Buena",0.147,0,0.26,0.001,0,0
"P15","Ni buena ni mala",0.335,0,0.576,0.441,0.021,0.444
"P15","Mala",0.011,0,0.076,0.419,0.1,0.498
"P15","Muy mala",0.019,0,0.031,0.08,0.842,0
"P15","No sabe",0,0,0.027,0.05,0.037,0.058
"P16","Gobierno nacional",0.486,0,0.345,0.382,0.084,0
"P16","Gobierno provincial",0.222,0,0.447,0.545,0.827,0.058
"P16","No sabe",0.292,0,0.208,0.073,0.089,0.942
"P17","El anterior gobierno de Arabela Carreras",0.572,0,0.545,0.495,0.405,0
"P17","El actual gobierno de Alberto Weretilneck",0.428,0,0.298,0.414,0.588,0
"P17","No sabe",0,0,0.157,0.091,0.007,1
"P18","El anterior gobierno de Alberto Fernández",0.475,0,0.316,0.5,0.377,0
"P18","El actual gobierno de Javier Milei",0.525,0,0.67,0.353,0.623,0
"P18","No sabe",0,0,0.014,0.147,0,0
"P19","Muy buena",0.031,0,0.017,0.017,0.023,0
"P19","Buena",0.288,0,0.108,0.12,0.076,0
"P19","Ni buena ni mala",0.401,0,0.356,0.191,0.145,0.401
"P19","Mala",0.202,0,0.362,0.448,0.225,0.556
"P19","Muy mala",0.07,0,0.146,0.22,0.47,0
"P19","No sabe",0.008,0,0.011,0.004,0.061,0.043
"P20","Muy buena",0.098,0,0.037,0,0.007,0
"P20","Buena",0.185,0,0.04,0.008,0.009,0.043
"P20","Ni buena ni mala",0.387,0,0.42,0.183,0.013,0.401
"P20","Mala",0.283,0,0.378,0.485,0.193,0.556
