"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P14_imputada","A Juan Pablo Luque gobernador y Ricardo Sastre vicegobernador por Arriba Chubut",0.359,0.388,0.297,0.335
"P14_imputada","A Ignacio Torres gobernador y Gustavo Menna vicegobernador por Juntos por el Cambio",0.306,0.364,0.357,0.333
"P14_imputada","A César Treffinger gobernador y Laura Mirantes vicegobernadora por La Libertad Independiente Chubutense",0.177,0.104,0.196,0.123
"P14_imputada","A Emilse Saavedra gobernadora y Julieta Rusconi vicegobernadora por el Frente de Izquierda y de los Trabajadores-Unidad",0.05,0.073,0.072,0.107
"P14_imputada","A Oscar Petersen gobernador y Nancy Lobos vicegobernadora por el GEN",0.067,0.018,0.014,0.031
"P14_imputada","En blanco",0.041,0.053,0.064,0.071
"P17_imputada","A Juan Pablo Luque gobernador por la Alianza Arriba Chubut con el apoyo de Cristina Fernández de Kirchner, Sergio Massa, Alberto Fernández, Mariano Arcioni y el Peronismo",0.363,0.433,0.352,0.289
"P17_imputada","A Ignacio Torres gobernador por Juntos por el Cambio con el apoyo de Patricia Bullrich, Horacio Rodríguez Larreta, Mauricio Macri, el PRO y la UCR",0.3,0.301,0.285,0.282
"P17_imputada","A César Treffinger gobernador por La Libertad Independiente Chubutense con el apoyo de Javier Milei",0.18,0.184,0.268,0.237
"P17_imputada","A Emilse Saavedra gobernadora por el Frente de Izquierda y de los Trabajadores-Unidad con el apoyo de Gabriel Solano y Vilma Ripoll",0.059,0.027,0.051,0.067
"P17_imputada","A Oscar Petersen gobernador por el GEN",0.051,0.01,0.005,0.028
"P17_imputada","En blanco",0.047,0.045,0.039,0.097
