"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Axel Kicillof por Unión por la Patria",0.39,0.363,0.416,0.337,0.416,0.4,0.365,0.357,0.38,0.439,0.393,0.383,0.763,0.123,0.182
"Nestor Grindetti por Juntos por el Cambio",0.318,0.313,0.324,0.255,0.249,0.364,0.45,0.293,0.324,0.339,0.312,0.331,0.077,0.592,0.281
"Guillermo Britos por la Libertad Avanza",0.153,0.192,0.115,0.227,0.187,0.127,0.058,0.191,0.166,0.093,0.159,0.142,0.066,0.176,0.22
"Al candidato del Frente de Izquierda",0.028,0.031,0.025,0.06,0.031,0.017,0.012,0.022,0.03,0.033,0.027,0.031,0.017,0.01,0.051
"En blanco",0.037,0.035,0.039,0.083,0.024,0.036,0.027,0.038,0.034,0.039,0.03,0.05,0.035,0.024,0.066
"No sabe",0.074,0.066,0.081,0.038,0.093,0.056,0.088,0.099,0.066,0.057,0.079,0.063,0.042,0.075,0.2
