"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa presidente y Axel Kicillof gobernador por Unión por la Patria",0.314,0.287,0.34,0.223,0.352,0.314,0.311,0.307,0.302,0.339,0.317,0.307,0.627,0.096,0.172
"Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.243,0.23,0.256,0.222,0.191,0.276,0.327,0.241,0.238,0.253,0.235,0.26,0.054,0.449,0.277
"Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.218,0.276,0.163,0.348,0.258,0.175,0.084,0.237,0.232,0.177,0.221,0.212,0.111,0.257,0.25
"Los candidatos a presidente y a gobernador del Frente de Izquierda",0.043,0.047,0.039,0.08,0.053,0.021,0.023,0.033,0.044,0.053,0.045,0.04,0.046,0.016,0.076
"En blanco",0.057,0.054,0.06,0.056,0.048,0.064,0.066,0.049,0.059,0.063,0.057,0.057,0.054,0.049,0.052
"No sabe",0.125,0.106,0.142,0.071,0.098,0.15,0.189,0.133,0.125,0.115,0.125,0.124,0.108,0.133,0.173
