"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa presidente y Axel Kicillof gobernador por Unión por la Patria",0.124,0.123,0.124,0.117,0.116,0.127,0.141,0.161,0.112,0.096,0.123,0.124,0.221,0.053,0.142
"Wado de Pedro presidente y  Axel Kicillof gobernador por Unión por la Patria",0.23,0.205,0.254,0.221,0.258,0.216,0.197,0.173,0.228,0.302,0.236,0.217,0.457,0.074,0.037
"Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.239,0.222,0.255,0.144,0.18,0.302,0.381,0.232,0.239,0.248,0.244,0.23,0.072,0.442,0.168
"Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.098,0.092,0.103,0.065,0.101,0.106,0.112,0.092,0.096,0.107,0.09,0.113,0.036,0.165,0.132
"Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.172,0.228,0.12,0.281,0.194,0.137,0.063,0.185,0.192,0.127,0.169,0.18,0.094,0.198,0.203
"Los candidatos a presidente y a gobernador del Frente de Izquierda",0.033,0.039,0.028,0.063,0.036,0.016,0.02,0.031,0.034,0.035,0.034,0.032,0.025,0.019,0.062
"En blanco",0.026,0.026,0.026,0.044,0.025,0.022,0.017,0.026,0.024,0.03,0.028,0.023,0.023,0.009,0.05
"No sabe",0.078,0.065,0.09,0.065,0.09,0.074,0.069,0.1,0.075,0.055,0.076,0.081,0.072,0.04,0.206
