"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa presidente y Axel Kicillof gobernador por Unión por la Patria",0.312,0.293,0.33,0.242,0.348,0.305,0.305,0.296,0.311,0.331,0.316,0.304,0.612,0.103,0.189
"Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.317,0.285,0.347,0.25,0.224,0.38,0.478,0.301,0.317,0.335,0.31,0.331,0.084,0.579,0.267
"Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.188,0.243,0.136,0.314,0.225,0.148,0.061,0.216,0.196,0.145,0.189,0.186,0.102,0.205,0.288
"Los candidatos a presidente y a gobernador del Frente de Izquierda",0.041,0.045,0.038,0.067,0.051,0.023,0.026,0.034,0.04,0.051,0.042,0.04,0.037,0.021,0.052
"En blanco",0.043,0.05,0.037,0.05,0.04,0.047,0.038,0.043,0.04,0.048,0.04,0.05,0.056,0.022,0.053
"No sabe",0.099,0.084,0.112,0.077,0.112,0.097,0.092,0.11,0.096,0.09,0.103,0.089,0.109,0.07,0.151
