"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa por Unión por la Patria",0.322,0.306,0.338,0.259,0.344,0.336,0.313,0.319,0.301,0.357,0.322,0.322,0.64,0.097,0.27
"Diego Santilli por Juntos por el Cambio",0.304,0.291,0.316,0.211,0.244,0.349,0.439,0.309,0.292,0.314,0.298,0.315,0.08,0.552,0.334
"Guillermo Britos por la Libertad Avanza",0.176,0.219,0.134,0.26,0.217,0.139,0.074,0.192,0.199,0.125,0.182,0.164,0.083,0.208,0.159
"Al candidato del Frente de Izquierda",0.046,0.05,0.043,0.084,0.051,0.033,0.023,0.031,0.052,0.055,0.048,0.044,0.049,0.013,0.056
"En blanco",0.06,0.055,0.064,0.102,0.05,0.049,0.06,0.06,0.058,0.062,0.059,0.061,0.066,0.043,0.056
"No sabe",0.092,0.079,0.105,0.084,0.094,0.094,0.091,0.089,0.098,0.087,0.091,0.094,0.082,0.087,0.125
