"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Wado de Pedro presidente y  Axel Kicillof gobernador por Unión por la Patria",0.274,0.251,0.295,0.208,0.306,0.284,0.253,0.247,0.264,0.319,0.281,0.261,0.493,0.127,0.176
"Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.221,0.222,0.22,0.24,0.18,0.248,0.254,0.216,0.227,0.217,0.228,0.207,0.076,0.363,0.246
"Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.155,0.146,0.163,0.119,0.157,0.163,0.171,0.14,0.157,0.168,0.145,0.173,0.187,0.148,0.144
"Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.216,0.241,0.192,0.264,0.209,0.2,0.206,0.245,0.218,0.179,0.206,0.235,0.104,0.299,0.219
"Los candidatos a presidente y a gobernador del Frente de Izquierda",0.032,0.037,0.027,0.069,0.033,0.014,0.021,0.021,0.034,0.043,0.028,0.04,0.025,0.011,0.042
"En blanco",0.029,0.032,0.027,0.045,0.026,0.03,0.019,0.041,0.025,0.021,0.033,0.021,0.032,0.016,0.024
"No sabe",0.073,0.071,0.076,0.055,0.089,0.061,0.076,0.09,0.075,0.053,0.079,0.063,0.083,0.036,0.149
