"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Victoria Tolosa Paz por Unión por la Patria",0.247,0.253,0.241,0.196,0.268,0.247,0.246,0.262,0.245,0.234,0.245,0.25,0.498,0.079,0.058
"Nestor Grindetti por Juntos por el Cambio",0.317,0.31,0.325,0.236,0.253,0.366,0.45,0.302,0.314,0.338,0.318,0.316,0.077,0.597,0.316
"Guillermo Britos por la Libertad Avanza",0.167,0.206,0.129,0.248,0.209,0.135,0.06,0.201,0.179,0.114,0.167,0.169,0.082,0.184,0.221
"Al candidato del Frente de Izquierda",0.062,0.062,0.062,0.084,0.078,0.047,0.033,0.051,0.057,0.082,0.06,0.066,0.078,0.016,0.122
"En blanco",0.091,0.081,0.1,0.152,0.071,0.082,0.09,0.077,0.089,0.107,0.089,0.093,0.13,0.047,0.059
"No sabe",0.116,0.088,0.143,0.084,0.121,0.123,0.121,0.107,0.116,0.125,0.121,0.106,0.135,0.077,0.224
