"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa presidente y Axel Kicillof gobernador por Unión por la Patria",0.111,0.107,0.115,0.079,0.107,0.119,0.143,0.15,0.095,0.089,0.118,0.098,0.208,0.037,0.103
"Wado de Pedro presidente y  Axel Kicillof gobernador por Unión por la Patria",0.221,0.201,0.239,0.205,0.247,0.209,0.194,0.169,0.218,0.285,0.224,0.213,0.45,0.068,0.05
"Daniel Scioli presidente y Victoria Tolosa Paz gobernadora por Unión por la Patria",0.037,0.043,0.031,0.032,0.043,0.038,0.027,0.045,0.033,0.033,0.036,0.039,0.06,0.015,0.084
"Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.229,0.213,0.245,0.149,0.162,0.29,0.375,0.202,0.234,0.253,0.227,0.232,0.051,0.446,0.192
"Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.091,0.084,0.098,0.07,0.087,0.106,0.103,0.082,0.091,0.102,0.085,0.103,0.029,0.162,0.15
"Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.18,0.234,0.129,0.291,0.209,0.139,0.059,0.215,0.188,0.129,0.177,0.187,0.104,0.202,0.179
"Los candidatos a presidente y a gobernador del Frente de Izquierda",0.025,0.025,0.025,0.047,0.028,0.01,0.015,0.019,0.025,0.032,0.028,0.019,0.013,0.008,0.067
"En blanco",0.027,0.026,0.027,0.051,0.024,0.025,0.01,0.026,0.035,0.016,0.026,0.028,0.02,0.011,0.044
"No sabe",0.079,0.067,0.091,0.076,0.093,0.064,0.074,0.092,0.081,0.061,0.079,0.081,0.065,0.051,0.131
