"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.186,0.239,0.699,0.493
"P07","Al candidato de Juntos por el Cambio",0.395,0.523,0.106,0.254
"P07","Al candidato de los liberales - libertarios",0.36,0.128,0.005,0.001
"P07","Al candidato de la Izquierda",0.001,0,0.074,0
"P07","A otro candidato",0.036,0.066,0.056,0.038
"P07","No sabe",0.022,0.044,0.06,0.214
"P08","A Julio Zamora por el Frente de Todos",0.16,0.278,0.535,0.499
"P08","A Malena Galmarini por el Frente de Todos",0.044,0.053,0.211,0
"P08","A Segundo Cernadas por Cambiemos",0.378,0.416,0.095,0.198
"P08","A Nicolás Massot por Cambiemos",0.125,0.153,0.033,0.05
"P08","Al candidato de los liberales libertarios",0.257,0.035,0.034,0.001
"P08","A Paula Akerfeld por el Frente de Izquierda",0.003,0.012,0.042,0.024
"P08","No sabe",0.033,0.053,0.05,0.228
"P10","A Julio Zamora por el Frente de Todos",0.17,0.306,0.606,0.469
"P10","A Segundo Cernadas por Cambiemos",0.389,0.487,0.167,0.141
"P10","Al candidato de los liberales libertarios",0.298,0.127,0.052,0.083
"P10","A Paula Akerfeld por el Frente de Izquierda",0.043,0.004,0.077,0
"P10","No sabe",0.1,0.076,0.098,0.307
"P12","A Malena Galmarini por el Frente de Todos",0.126,0.199,0.551,0.303
"P12","A Segundo Cernadas por Cambiemos",0.473,0.497,0.2,0.339
"P12","Al candidato de los liberales libertarios",0.308,0.16,0.038,0.001
"P12","A Paula Akerfeld por el Frente de Izquierda",0.024,0.004,0.071,0
"P12","No sabe",0.069,0.14,0.14,0.357
"P14","Positiva",0.185,0.203,0.438,0.287
"P14","Neutra",0.15,0.273,0.248,0.111
"P14","Negativa",0.614,0.454,0.301,0.276
"P14","No sabe",0.051,0.07,0.013,0.326
"P15","Positiva",0.204,0.374,0.586,0.445
"P15","Neutra",0.336,0.246,0.211,0.097
"P15","Negativa",0.455,0.368,0.174,0.233
"P15","No sabe",0.005,0.012,0.029,0.225
"P16","Positiva",0.477,0.564,0.197,0.386
"P16","Neutra",0.29,0.259,0.268,0.151
"P16","Negativa",0.147,0.117,0.473,0.085
"P16","No sabe",0.086,0.06,0.062,0.378
"P17","Positiva",0.12,0.09,0.118,0.054
"P17","Neutra",0.445,0.358,0.291,0.175
"P17","Negativa",0.142,0.157,0.225,0.02
"P17","No sabe",0.293,0.395,0.366,0.751
"P18","Positiva",0.256,0.246,0.131,0.037
"P18","Neutra",0.382,0.38,0.348,0.331
"P18","Negativa",0.168,0.119,0.327,0.054
"P18","No sabe",0.194,0.255,0.194,0.578
"P19","Positiva",0.198,0.394,0.622,0.314
"P19","Neutra",0.301,0.299,0.174,0.2
"P19","Negativa",0.484,0.299,0.2,0.233
"P19","No sabe",0.017,0.008,0.004,0.253
"P20","Que continúe el intendente Julio Zamora",0.077,0.175,0.294,0.116
"P20","Que continúe Julio Zamora pero con mejoras",0.155,0.213,0.391,0.292
"P20","Que cambie Julio Zamora pero que se mantengan los avances",0.167,0.186,0.131,0.164
"P20","Que cambie el intendente Julio Zamora",0.601,0.426,0.184,0.428
"P21","La seguridad",0.322,0.305,0.273,0.138
"P21","El tránsito",0.025,0.035,0.044,0.139
"P21","El arreglo de las calles",0.079,0.118,0.184,0.129
"P21","El estado de las escuelas y la educación",0.073,0.03,0.032,0.078
"P21","El sistema de salud",0.043,0.097,0.09,0.145
"P21","El deporte y la cultura",0.125,0.15,0.119,0.013
"P21","La obra pública",0.017,0.025,0.099,0.048
"P21","La luminaria",0.107,0.104,0.061,0
"P21","No sabe",0.209,0.136,0.098,0.31
"P22","La seguridad",0.172,0.146,0.143,0.224
"P22","El tránsito",0.132,0.107,0.156,0.145
"P22","El arreglo de las calles",0.175,0.184,0.126,0.007
"P22","El estado de las escuelas y la educación",0.12,0.178,0.174,0.131
"P22","El sistema de salud",0.165,0.215,0.181,0.136
"P22","El deporte y la cultura",0.023,0.034,0.026,0
"P22","La obra pública",0.077,0.031,0.039,0
"P22","La luminaria",0.008,0.01,0.036,0.037
"P22","No sabe",0.128,0.095,0.119,0.32
"P23","Agua corriente y cloacas",0.42,0.489,0.444,0.319
"P23","Energía eléctrica",0.157,0.088,0.162,0.215
"P23","Red de gas natural",0.085,0.11,0.06,0
"P23","Recolección de residuos",0.11,0.144,0.118,0.202
"P23","Ninguno",0.228,0.169,0.216,0.264
"P24","Los robos",0.377,0.249,0.23,0.089
"P24","El narcotráfico",0.305,0.216,0.277,0.326
"P24","La ausencia de patrulleros y personal policial",0.128,0.274,0.142,0.39
"P24","Otro",0.157,0.18,0.203,0.05
"P24","Ninguno",0.033,0.081,0.148,0.145
"P25","Frente de Todos y el peronismo",0.077,0.142,0.654,0.459
"P25","Cambiemos",0.33,0.505,0.14,0.187
"P25","Liberales Libertarios",0.489,0.157,0.033,0.056
"P25","Izquierda",0.032,0.026,0.049,0
"P25","No sabe",0.072,0.17,0.124,0.298
"P27","A Alberto Fernández",0.059,0.357,0.192,0.577
"P27","A Sergio Massa",0.115,0.21,0.235,0.2
"P27","A algún candidato del peronismo",0.546,0.036,0.152,0.209
"P27","A algún candidato del kirchnerismo",0.28,0.397,0.421,0.014
"P28","A Alberto Fernández",0.01,0.328,0.086,0.368
"P28","A Sergio Massa",0.164,0.109,0.139,0.2
"P28","A algún candidato del peronismo",0.546,0.048,0.127,0.419
"P28","A Cristina Fernández de Kirchner",0.28,0.515,0.648,0.013
"P29","A Horacio Rodriguez Larreta",0.241,0.452,0.288,0.283
"P29","A Mauricio Macri",0.444,0.257,0.214,0.559
"P29","A Patricia Bullrich",0.288,0.231,0.403,0.158
"P29","A Facundo Manes",0.01,0.041,0.074,0
"P29","A Gerardo Morales",0.017,0.019,0.021,0
"P30","Seguro lo votaria",0.454,0.091,0.129,0
"P30","Quizás lo votaría",0.341,0.523,0.079,0.717
"P30","Nunca lo votaría",0.205,0.386,0.792,0.283
"P31","Positiva",0.047,0.109,0.336,0.382
"P31","Neutra",0.082,0.141,0.3,0.125
"P31","Negativa",0.848,0.741,0.359,0.432
"P31","No sabe",0.023,0.009,0.005,0.061
"P32","Positiva",0.452,0.435,0.159,0.284
"P32","Neutra",0.216,0.243,0.101,0.147
"P32","Negativa",0.332,0.305,0.739,0.423
"P32","No sabe",0,0.017,0.001,0.146
"P33","Positiva",0.123,0.099,0.58,0.515
"P33","Neutra",0.053,0.077,0.087,0.21
"P33","Negativa",0.821,0.808,0.316,0.275
"P33","No sabe",0.003,0.016,0.017,0
"P34","Positiva",0.429,0.546,0.196,0.348
"P34","Neutra",0.248,0.213,0.135,0.296
"P34","Negativa",0.318,0.238,0.66,0.124
"P34","No sabe",0.005,0.003,0.009,0.232
"P35","Positiva",0.157,0.203,0.444,0.502
"P35","Neutra",0.147,0.155,0.181,0.21
"P35","Negativa",0.686,0.642,0.368,0.288
"P35","No sabe",0.01,0,0.007,0
"P36","Positiva",0.595,0.49,0.212,0.309
"P36","Neutra",0.18,0.271,0.038,0.13
"P36","Negativa",0.225,0.222,0.744,0.214
"P36","No sabe",0,0.017,0.006,0.347
