"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Victoria Tolosa Paz para diputada nacional y Walter Enrique Acuña para concejal por el “Frente de todos”",0.297,0.158,0.232,0.415,0.538,0.209
"P05","Diego Santilli para diputado nacional y Guido Giana para concejal por “Juntos”",0.313,0.419,0.208,0.06,0.068,0
"P05","Facundo Manes para diputado nacional y Ruben Eduardo Mobilio para concejal por “Juntos”",0.128,0.134,0.084,0.007,0.012,0.294
"P05","Florencio Randazzo para diputado nacional y Maico Müller para concejal por “Vamos con vos”",0,0.04,0.133,0.072,0.045,0.054
"P05","A la lista de Anibal Regueiro para concejal por “Peronenses Primero”",0,0,0.033,0.142,0.127,0
"P05","A la lista de José Luis Espert para diputado nacional por “Avanza Libertad”",0.015,0.07,0.023,0.051,0.026,0
"P05","A los candidatos de la izquierda",0,0.019,0.005,0.005,0.02,0
"P05","Otros Candidatos",0.035,0.026,0.108,0.115,0.041,0.381
"P05","En blanco o anularía",0.212,0.04,0.092,0.093,0.077,0.062
"P05","Cortaría Boleta",0,0.094,0.082,0.04,0.046,0
"P08","Si",0.688,0.683,0.602,0.824,0.824,0.371
"P08","Puede ser",0.078,0.284,0.239,0.116,0.054,0.555
"P08","No",0.234,0.033,0.159,0.06,0.122,0.074
"P10","Si",0.711,0.675,0.802,0.805,0.819,0.68
"P10","No",0.289,0.325,0.198,0.195,0.181,0.32
"P10","Muy buena",0.238,0,0.142,0.472,0.501,0.209
"P10","Buena",0.203,0.35,0.128,0.114,0.193,0.403
"P10","Ni buena ni mala",0,0.038,0.255,0.171,0.09,0
"P10","Mala",0.078,0.136,0.21,0.054,0.076,0
"P10","Muy mala",0.481,0.47,0.254,0.189,0.14,0.054
"P10","No sabe",0,0.006,0.011,0,0,0.334
"P11","Muy buena",0.359,0.187,0.109,0.377,0.565,0.209
"P11","Buena",0,0.271,0.075,0.161,0.107,0
"P11","Ni buena ni mala",0.082,0.026,0.23,0.213,0.05,0.403
"P11","Mala",0.049,0.037,0.147,0.08,0.07,0
"P11","Muy mala",0.51,0.474,0.428,0.164,0.194,0.054
"P11","No sabe",0,0.005,0.011,0.005,0.014,0.334
"P13","Muy buena",0.284,0.463,0.242,0.101,0.083,0
"P13","Buena",0.288,0.373,0.319,0.074,0.063,0.235
"P13","Ni buena ni mala",0.098,0.118,0.34,0.491,0.283,0.329
"P13","Mala",0.059,0,0.036,0.216,0.121,0
"P13","Muy mala",0.092,0.039,0.052,0.111,0.423,0
"P13","No sabe",0.179,0.007,0.011,0.007,0.027,0.436
