"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Victoria Tolosa Paz para diputada nacional y Walter Enrique Acuña para concejal por el “Frente de todos”",0.601,0.383,0.031,0
"P05","Diego Santilli para diputado nacional y Guido Giana para concejal por “Juntos”",0.068,0.019,0.323,0.03
"P05","Facundo Manes para diputado nacional y Ruben Eduardo Mobilio para concejal por “Juntos”",0.025,0.031,0.149,0
"P05","Florencio Randazzo para diputado nacional y Maico Müller para concejal por “Vamos con vos”",0.031,0.099,0.095,0
"P05","A la lista de Anibal Regueiro para concejal por “Peronenses Primero”",0.128,0.02,0.04,0
"P05","A la lista de José Luis Espert para diputado nacional por “Avanza Libertad”",0.004,0,0.098,0
"P05","A los candidatos de la izquierda",0.006,0.015,0.017,0
"P05","Otros Candidatos",0.054,0.137,0.066,0.55
"P05","En blanco o anularía",0.049,0.248,0.106,0.42
"P05","Cortaría Boleta",0.034,0.048,0.075,0
"P08","Si",0.863,0.418,0.688,0.03
"P08","Puede ser",0.068,0.505,0.119,0.823
"P08","No",0.069,0.077,0.193,0.147
"P09","Si",0.812,0.655,0.768,0.827
"P09","No",0.188,0.345,0.232,0.173
"P11","Positiva",0.838,0.197,0.041,0
"P11","Neutra",0.101,0.65,0.006,0
"P11","Negativa",0.061,0.153,0.936,0
"P11","No sabe",0,0,0.017,1
"P12","Positiva",0.141,0.03,0.33,0.036
"P12","Neutra",0.101,0.404,0.272,0.144
"P12","Negativa",0.715,0.566,0.392,0
"P12","No sabe",0.043,0,0.006,0.82
"P13","Positiva",0.244,0.195,0.578,0
"P13","Neutra",0.269,0.553,0.291,0.035
"P13","Negativa",0.439,0.246,0.115,0
"P13","No sabe",0.048,0.006,0.016,0.965
