"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Si",0.778,0.801,0.755,0.622,0.836,0.905,0.787,0.768,0.774,0.821,0.8,0.846,0.471
"No",0.222,0.199,0.245,0.378,0.164,0.095,0.213,0.232,0.226,0.179,0.2,0.154,0.529
