"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Si",0.736,0.701,0.772,0.618,0.775,0.843,0.743,0.739,0.725,0.764,0.81,0.807,0.445
"Puede ser",0.152,0.154,0.15,0.174,0.142,0.11,0.207,0.156,0.163,0.106,0.126,0.136,0
"No",0.112,0.145,0.078,0.208,0.083,0.047,0.05,0.105,0.112,0.13,0.064,0.057,0.555
