"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Victoria Tolosa Paz para diputada nacional y Walter Enrique Acuña para concejal por el “Frente de todos”",0.696,0.477,0.326,0.105,0.052,0
"P05","Diego Santilli para diputado nacional y Guido Giana para concejal por “Juntos”",0.044,0.096,0.019,0.166,0.342,0.313
"P05","Facundo Manes para diputado nacional y Ruben Eduardo Mobilio para concejal por “Juntos”",0.009,0.01,0.112,0.225,0.102,0
"P05","Florencio Randazzo para diputado nacional y Maico Müller para concejal por “Vamos con vos”",0.002,0.04,0.107,0.081,0.125,0
"P05","A la lista de Anibal Regueiro para concejal por “Peronenses Primero”",0.119,0.168,0.057,0.024,0.039,0
"P05","A la lista de José Luis Espert para diputado nacional por “Avanza Libertad”",0.006,0,0,0,0.119,0
"P05","A los candidatos de la izquierda",0.007,0,0,0.029,0.02,0
"P05","Otros Candidatos",0.038,0.128,0.122,0.063,0.07,0.477
"P05","En blanco o anularía",0.031,0.04,0.257,0.283,0.04,0.21
"P05","Cortaría Boleta",0.048,0.041,0,0.024,0.091,0
"P08","Si",0.907,0.792,0.491,0.512,0.721,0.312
"P08","Puede ser",0.015,0.201,0.391,0.161,0.137,0.56
"P08","No",0.078,0.007,0.118,0.327,0.142,0.128
"P10","Si",0.889,0.647,0.633,0.583,0.826,1
"P10","No",0.111,0.353,0.367,0.417,0.174,0
"P10","Muy buena",0.698,0.321,0.206,0.097,0.046,0
"P10","Buena",0.241,0.54,0.189,0.02,0.032,0
"P10","Ni buena ni mala",0.049,0.054,0.591,0.058,0.048,0
"P10","Mala",0,0.085,0.005,0.438,0.175,0
"P10","Muy mala",0.012,0,0.009,0.387,0.699,0.287
"P10","No sabe",0,0,0,0,0,0.713
"P12","Muy buena",0.088,0,0.054,0.055,0.16,0
"P12","Buena",0.051,0.234,0.019,0.046,0.167,0.026
"P12","Ni buena ni mala",0.059,0.127,0.333,0.362,0.296,0.103
"P12","Mala",0.233,0.312,0.354,0.227,0.129,0.057
"P12","Muy mala",0.548,0.327,0.131,0.31,0.241,0.229
"P12","No sabe",0.021,0,0.109,0,0.007,0.585
"P13","Muy buena",0.055,0.135,0.173,0.263,0.309,0.229
"P13","Buena",0.119,0.248,0.018,0.186,0.29,0.052
"P13","Ni buena ni mala",0.261,0.399,0.494,0.46,0.228,0.025
"P13","Mala",0.168,0.124,0.046,0.091,0.044,0
"P13","Muy mala",0.365,0.094,0.232,0,0.076,0
"P13","No sabe",0.032,0,0.037,0,0.053,0.694
