"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Unión por la Patria",0.23,0.212,0.245,0.198,0.292,0.206,0.185,0.221,0.193,0.26,0.588,0.086,0.247,0.645,0.564,0.05,0.206,0.052
"Juntos por el Cambio",0.406,0.358,0.445,0.226,0.331,0.561,0.588,0.291,0.415,0.44,0.136,0.624,0.266,0.191,0.151,0.824,0.532,0.084
"De los liberales libertarios",0.205,0.271,0.15,0.359,0.196,0.142,0.1,0.252,0.2,0.191,0.142,0.205,0.121,0.105,0.133,0.077,0.124,0.676
"De la Izquierda",0.05,0.049,0.051,0.057,0.074,0.032,0.022,0.063,0.06,0.039,0.045,0.027,0.017,0.016,0.108,0.01,0.035,0.037
"Hacemos por nuestro país",0.025,0.031,0.021,0.038,0.03,0.012,0.016,0.052,0.019,0.021,0.027,0.02,0.025,0.014,0,0.004,0.042,0.044
"Otro",0.022,0.023,0.022,0.032,0.015,0.009,0.037,0.03,0.027,0.016,0.014,0.013,0.129,0.008,0.008,0.006,0.019,0.037
"En blanco",0.018,0.019,0.017,0.028,0.012,0.016,0.017,0.024,0.023,0.012,0.007,0.009,0.071,0.002,0.028,0.012,0.015,0.024
"No sabe",0.044,0.037,0.049,0.062,0.05,0.022,0.035,0.067,0.063,0.021,0.041,0.016,0.124,0.019,0.008,0.017,0.027,0.046
