"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P05","Mucho",0.599,0.349,0.217,0.206
"P05","Bastante",0.25,0.506,0.348,0.293
"P05","Poco",0.115,0.107,0.357,0.255
"P05","Nada",0.025,0.03,0.075,0.212
"P05","No sabe",0.011,0.008,0.003,0.034
"P08","Unión por la Patria",0.364,0.323,0.23,0.173
"P08","Juntos por el Cambio",0.33,0.367,0.293,0.218
"P08","Liberales",0.129,0.133,0.216,0.151
"P08","Izquierda",0.033,0.031,0.028,0.067
"P08","Otro",0.054,0.045,0.053,0.086
"P08","No sabe",0.09,0.101,0.18,0.305
"P15","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.318,0.285,0.246,0.202
"P15","Juan Grabois Presidente, Paula Abal Medina Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.098,0.086,0.061,0.049
"P15","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.259,0.261,0.227,0.193
"P15","Horacio Rodríguez Larreta Presidente, Gerardo Morales Vicepresidente y Diego Santilli gobernador, Gustavo Posse vicegobernador; por Juntos por el Cambio",0.121,0.1,0.111,0.098
"P15","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.111,0.169,0.212,0.272
"P15","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.026,0.016,0.015,0.01
"P15","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro Pais",0.007,0.014,0.011,0.004
"P15","Otros",0.022,0.028,0.041,0.046
"P15","En blanco",0.016,0.015,0.019,0.053
"P15","No sabe",0.022,0.026,0.057,0.073
"P24","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.263,0.249,0.195,0.296
"P24","Juan Grabois Presidente, Paula Abal Medina Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.108,0.105,0.079,0.03
"P24","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.306,0.262,0.248,0.247
"P24","Horacio Rodríguez Larreta Presidente, Gerardo Morales Vicepresidente y Diego Santilli gobernador, Gustavo Posse vicegobernador; por Juntos por el Cambio",0.108,0.147,0.133,0.125
"P24","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.127,0.121,0.184,0.15
"P24","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.014,0.021,0.03,0.016
"P24","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro Pais",0.004,0.017,0.008,0.023
"P24","Otros",0.021,0.023,0.036,0.024
"P24","En blanco",0.02,0.022,0.013,0.066
"P24","No sabe",0.029,0.033,0.074,0.023
"P25","Totalmente seguro",0.713,0.602,0.544,0.598
"P25","Bastante seguro",0.122,0.205,0.163,0.134
"P25","Algo seguro",0.087,0.104,0.136,0.079
"P25","Para nada seguro",0.078,0.089,0.157,0.189
"P26","Tiene Decidido que va a ir a votar",0.915,0.897,0.823,0.822
"P26","Tiene dudas sobre si va a ir a  votar",0.061,0.077,0.143,0.104
"P26","Tiene Decidido que no va a ir a votar",0.024,0.026,0.034,0.074
"P31","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.397,0.341,0.283,0.249
"P31","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.331,0.326,0.317,0.316
"P31","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.129,0.189,0.225,0.265
"P31","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.04,0.035,0.023,0.04
"P31","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro Pais",0.015,0.016,0.033,0.051
"P31","Otros",0.023,0.046,0.048,0.016
"P31","En blanco",0.033,0.013,0.013,0.018
"P31","No sabe",0.032,0.034,0.058,0.045
"P32","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.407,0.354,0.288,0.277
"P32","Horacio Rodríguez Larreta Presidente, Gerardo Morales Vicepresidente y Diego Santilli gobernador, Gustavo Posse vicegobernador; por Juntos por el Cambio",0.303,0.284,0.294,0.323
"P32","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.158,0.21,0.243,0.297
"P32","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.019,0.025,0.026,0.015
"P32","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro Pais",0.008,0.017,0.029,0.005
"P32","Otros",0.026,0.043,0.051,0.009
"P32","En blanco",0.041,0.025,0.009,0.019
"P32","No sabe",0.038,0.042,0.06,0.055
"P33","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.442,0.386,0.306,0.331
"P33","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.421,0.449,0.495,0.347
"P33","En blanco",0.08,0.115,0.126,0.092
"P33","No sabe",0.057,0.05,0.073,0.23
"P34","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.411,0.374,0.411,0.328
"P34","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.196,0.212,0.235,0.272
"P34","En blanco",0.298,0.309,0.237,0.227
"P34","No sabe",0.095,0.105,0.117,0.173
"P35","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.424,0.385,0.345,0.28
"P35","Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.355,0.358,0.384,0.374
"P35","En blanco",0.155,0.151,0.16,0.139
"P35","No sabe",0.066,0.106,0.111,0.207
"P36","Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.36,0.279,0.352,0.262
"P36","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.217,0.253,0.277,0.307
"P36","En blanco",0.33,0.297,0.247,0.277
"P36","No sabe",0.093,0.171,0.124,0.154
"P37","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.444,0.394,0.347,0.368
"P37","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.303,0.327,0.379,0.286
"P37","En blanco",0.162,0.151,0.135,0.168
"P37","No sabe",0.091,0.128,0.139,0.178
"P45","Lo votaría",0.398,0.347,0.298,0.404
"P45","Puede que lo vote",0.093,0.101,0.102,0.149
"P45","Nunca lo votaría",0.47,0.511,0.554,0.39
"P45","No sabe",0.039,0.041,0.046,0.057
"P46","Lo votaría",0.286,0.225,0.207,0.249
"P46","Puede que lo vote",0.095,0.139,0.1,0.121
"P46","Nunca lo votaría",0.576,0.605,0.615,0.548
"P46","No sabe",0.043,0.031,0.078,0.082
"P47","Lo votaría",0.349,0.356,0.343,0.249
"P47","Puede que lo vote",0.128,0.156,0.181,0.107
"P47","Nunca lo votaría",0.498,0.457,0.445,0.578
"P47","No sabe",0.025,0.031,0.031,0.066
"P48","Lo votaría",0.283,0.256,0.3,0.189
"P48","Puede que lo vote",0.148,0.183,0.175,0.25
"P48","Nunca lo votaría",0.54,0.494,0.472,0.477
"P48","No sabe",0.029,0.067,0.053,0.084
"P49","Lo votaría",0.252,0.234,0.24,0.291
"P49","Puede que lo vote",0.13,0.15,0.198,0.138
"P49","Nunca lo votaría",0.595,0.565,0.525,0.51
"P49","No sabe",0.023,0.051,0.037,0.061
"P50","Lo votaría",0.071,0.082,0.061,0.111
"P50","Puede que lo vote",0.16,0.152,0.178,0.157
"P50","Nunca lo votaría",0.727,0.708,0.73,0.613
"P50","No sabe",0.042,0.058,0.031,0.119
"P51","Lo votaría",0.056,0.023,0.021,0.048
"P51","Puede que lo vote",0.143,0.147,0.134,0.102
"P51","Nunca lo votaría",0.774,0.751,0.742,0.754
"P51","No sabe",0.027,0.079,0.103,0.096
"P52","Si",0.651,0.514,0.339,0.257
"P52","No",0.349,0.486,0.661,0.743
