"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Andrés Petrillo por Juntos por el Cambio",0.265,0.252,0.276,0.273,0.215,0.301,0.312,0.203,0.322,0.246,0.118,0.473,0.385
"A Juan Esleiman por el Frente de Todos",0.32,0.329,0.313,0.385,0.331,0.282,0.278,0.34,0.305,0.321,0.473,0.176,0.163
"Al candidato de los liberales libertarios",0.133,0.195,0.078,0.172,0.167,0.094,0.071,0.173,0.088,0.158,0.1,0.158,0.064
"Al candidato del Frente de Izquierda",0.035,0.042,0.029,0.02,0.049,0.034,0.026,0.044,0.016,0.057,0.046,0.014,0.033
"No sabe",0.247,0.182,0.304,0.15,0.238,0.289,0.313,0.24,0.269,0.218,0.263,0.179,0.355
