"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Santiago López Medrano por Juntos por el Cambio",0.263,0.239,0.283,0.26,0.205,0.314,0.323,0.217,0.296,0.264,0.128,0.473,0.32
"A Fernando Moreira por el Frente de Todos",0.32,0.331,0.31,0.297,0.333,0.351,0.283,0.324,0.302,0.349,0.487,0.154,0.2
"Al candidato de los liberales libertarios",0.128,0.189,0.075,0.176,0.136,0.093,0.091,0.136,0.115,0.139,0.09,0.122,0.297
"Al candidato del Frente de Izquierda",0.043,0.05,0.038,0.093,0.035,0.028,0.017,0.045,0.037,0.053,0.06,0.029,0.006
"No sabe",0.246,0.191,0.294,0.174,0.291,0.214,0.286,0.278,0.25,0.195,0.235,0.222,0.177
