"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Muy buena",0.155,0.11,0.195,0.195,0.161,0.163,0.107,0.132,0.167,0.159,0.22,0.092,0.076
"Buena",0.139,0.165,0.116,0.112,0.147,0.152,0.128,0.144,0.105,0.185,0.197,0.108,0.015
"Ni buena ni mala",0.238,0.277,0.203,0.24,0.21,0.241,0.283,0.193,0.298,0.194,0.231,0.235,0.293
"Mala",0.181,0.201,0.163,0.255,0.164,0.194,0.149,0.146,0.184,0.212,0.124,0.235,0.305
"Muy mala",0.171,0.163,0.179,0.124,0.198,0.17,0.155,0.256,0.138,0.135,0.127,0.202,0.232
"No sabe",0.116,0.084,0.144,0.074,0.12,0.08,0.178,0.129,0.108,0.115,0.101,0.128,0.079
