"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Andrés Petrillo por Juntos por el Cambio",0.25,0.238,0.261,0.272,0.218,0.261,0.279,0.18,0.306,0.243,0.156,0.414,0.276
"A Gabriel Katopodis por el Frente de Todos",0.38,0.391,0.37,0.408,0.356,0.409,0.362,0.367,0.356,0.438,0.55,0.205,0.271
"Al candidato de los liberales libertarios",0.125,0.193,0.066,0.135,0.16,0.093,0.086,0.165,0.086,0.143,0.093,0.128,0.15
"Al candidato del Frente de Izquierda",0.031,0.037,0.025,0.023,0.042,0.023,0.025,0.034,0.028,0.03,0.043,0.017,0.007
"No sabe",0.214,0.141,0.278,0.162,0.224,0.214,0.248,0.254,0.224,0.146,0.158,0.236,0.296
