"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Los robos",0.329,0.304,0.352,0.497,0.334,0.256,0.3,0.32,0.346,0.312,0.324,0.342,0.104
"El narcotráfico",0.317,0.326,0.309,0.174,0.302,0.395,0.345,0.293,0.342,0.304,0.304,0.312,0.549
"La ausencia de patrulleros y personal policial",0.198,0.199,0.196,0.219,0.184,0.191,0.215,0.238,0.154,0.223,0.198,0.212,0.128
"Otro",0.083,0.108,0.061,0.087,0.087,0.103,0.051,0.086,0.068,0.102,0.095,0.065,0.106
"Ninguno",0.073,0.063,0.082,0.023,0.093,0.055,0.089,0.063,0.09,0.059,0.079,0.069,0.113
