"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.518,0.423,0.468,0.364
"P04","Realizo changas o trabajos de vez en cuando",0.129,0.208,0.171,0.179
"P04","No tengo trabajo",0.13,0.163,0.163,0.278
"P04","Soy jubilado o pensionado",0.223,0.206,0.198,0.179
"P05","1",0.183,0.312,0.376,0.166
"P05","2",0.065,0.051,0.083,0.131
"P05","3",0.037,0.073,0.089,0.096
"P05","4",0.033,0.083,0.098,0.094
"P05","5",0.153,0.249,0.195,0.161
"P05","6",0.072,0.058,0.033,0.008
"P05","7",0.166,0.044,0.033,0.043
"P05","8",0.094,0.045,0.029,0.098
"P05","9",0.197,0.085,0.064,0.203
"P06","1",0.426,0.281,0.169,0.167
"P06","2",0.099,0.038,0.033,0.045
"P06","3",0.081,0.043,0.039,0.133
"P06","4",0.061,0.074,0.037,0.061
"P06","5",0.124,0.194,0.201,0.269
"P06","6",0.024,0.07,0.059,0.004
"P06","7",0.053,0.093,0.079,0.012
"P06","8",0.022,0.048,0.1,0.064
"P06","9",0.11,0.159,0.283,0.245
"P07","1",0.596,0.357,0.253,0.324
"P07","2",0.034,0.023,0.034,0.052
"P07","3",0.057,0.037,0.047,0.01
"P07","4",0.027,0.016,0.027,0.014
"P07","5",0.064,0.099,0.146,0.061
"P07","6",0.025,0.028,0.032,0
"P07","7",0.017,0.028,0.043,0.06
"P07","8",0.031,0.031,0.054,0.019
"P07","9",0.149,0.381,0.364,0.46
"P09","Del Frente de Todos y el peronismo",0.743,0.29,0.143,0.193
"P09","De Juntos por el cambio",0.087,0.331,0.487,0.159
"P09","De los Liberales libertarios",0.099,0.145,0.255,0.242
"P09","De la Izquierda",0.023,0.015,0.026,0.053
"P09","No sabe",0.048,0.219,0.089,0.353
"P10","A Alberto Fernández",0.047,0.123,0.117,0.358
"P10","A Sergio Massa",0.169,0.239,0.368,0.118
"P10","A algún candidato del peronismo",0.152,0.319,0.146,0.479
"P10","A algún candidato del kirchnerismo",0.632,0.319,0.369,0.045
"P11","A Alberto Fernández",0.016,0.115,0.096,0.332
"P11","A Sergio Massa",0.082,0.15,0.259,0.387
"P11","A algún candidato del peronismo",0.064,0.286,0.122,0.135
"P11","A Cristina Fernández de Kirchner",0.838,0.449,0.523,0.146
"P12","A Horacio Rodriguez Larreta",0.062,0.431,0.222,0.121
"P12","A Patricia Bullrich",0.669,0.451,0.701,0.879
"P12","A Facundo Manes",0.119,0.037,0.036,0
"P12","A Gerardo Morales",0.15,0.081,0.041,0
"P13","Lo votaría",0.229,0.129,0.062,0.133
"P13","Puede que lo vote",0.42,0.231,0.124,0.091
"P13","Nunca lo votaría",0.228,0.567,0.749,0.509
"P13","No sabe",0.123,0.073,0.065,0.267
"P14","Lo votaría",0.156,0.079,0.029,0.137
"P14","Puede que lo vote",0.34,0.177,0.07,0.114
"P14","Nunca lo votaría",0.384,0.686,0.856,0.529
"P14","No sabe",0.12,0.058,0.045,0.22
"P15","Lo votaría",0.028,0.173,0.143,0.045
"P15","Puede que lo vote",0.075,0.253,0.326,0.316
"P15","Nunca lo votaría",0.879,0.529,0.491,0.442
"P15","No sabe",0.018,0.045,0.04,0.197
"P16","Lo votaría",0.024,0.089,0.087,0.064
"P16","Puede que lo vote",0.142,0.311,0.242,0.149
"P16","Nunca lo votaría",0.725,0.506,0.574,0.371
"P16","No sabe",0.109,0.094,0.097,0.416
"P17","La votaría",0.049,0.262,0.451,0.153
"P17","Puede que la vote",0.059,0.205,0.191,0.247
"P17","Nunca la votaría",0.871,0.491,0.314,0.331
"P17","No sabe",0.021,0.042,0.044,0.269
"P18","Lo votaría",0.102,0.193,0.258,0.316
"P18","Puede que lo vote",0.069,0.171,0.238,0.178
"P18","Nunca lo votaría",0.824,0.552,0.46,0.257
"P18","No sabe",0.005,0.084,0.044,0.249
"P19","La votaría",0.061,0.121,0.151,0.09
"P19","Puede que la vote",0.074,0.242,0.274,0.138
"P19","Nunca la votaría",0.836,0.561,0.52,0.577
"P19","No sabe",0.029,0.076,0.055,0.195
"P20","Lo votaría",0.412,0.02,0.049,0.015
"P20","Puede que lo vote",0.316,0.295,0.054,0.055
"P20","Nunca lo votaría",0.224,0.554,0.856,0.498
"P20","No sabe",0.048,0.131,0.041,0.432
"P21","Lo votaría",0.293,0.079,0.041,0.099
"P21","Puede que lo vote",0.379,0.225,0.085,0.117
"P21","Nunca lo votaría",0.259,0.614,0.848,0.529
"P21","No sabe",0.069,0.082,0.026,0.255
"P22","Horacio Rodríguez Larreta por Juntos por el Cambio",0.011,0.099,0.087,0.025
"P22","Patricia Bullrich por Juntos por el Cambio",0.05,0.249,0.43,0.195
"P22","Facundo Manes por Juntos por el Cambio",0.016,0.082,0.058,0.013
"P22","Alberto Fernández por el Frente de Todos",0.066,0.021,0.019,0.112
"P22","Sergio Massa por el Frente de Todos",0.133,0.12,0.048,0.076
"P22","Wado de Pedro por el Frente de Todos",0.425,0.027,0.037,0.006
"P22","Daniel Scioli por el Frente de Todos",0.155,0.122,0.032,0.049
"P22","Javier Milei por los liberales libertarios",0.091,0.136,0.217,0.325
"P22","Al candidato del Frente de Izquierda",0.011,0.023,0.018,0.004
"P22","No sabe",0.042,0.121,0.054,0.195
"P23","Horacio Rodríguez Larreta por Juntos por el Cambio",0.007,0.085,0.089,0.038
"P23","Patricia Bullrich por Juntos por el Cambio",0.052,0.233,0.398,0.165
"P23","María Eugenia Vidal por Juntos por el Cambio",0.002,0.074,0.059,0.029
"P23","Facundo Manes por Juntos por el Cambio",0.033,0.061,0.049,0.028
"P23","Sergio Massa por el Frente de Todos",0.153,0.168,0.062,0.109
"P23","Wado de Pedro por el Frente de Todos",0.449,0.024,0.035,0.006
"P23","Daniel Scioli por el Frente de Todos",0.158,0.104,0.027,0.099
"P23","Javier Milei por los liberales libertarios",0.1,0.135,0.218,0.352
"P23","Al candidato del Frente de Izquierda",0.011,0.029,0.019,0.046
"P23","No sabe",0.035,0.087,0.044,0.128
