"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Daniel Scioli por el Frente de Todos",0.279,0.259,0.297,0.31,0.263,0.296,0.26,0.261,0.279,0.297,0.282,0.272,0.572,0.06,0.154
"Patricia Bullrich por Juntos por el Cambio",0.338,0.323,0.352,0.23,0.256,0.413,0.52,0.313,0.347,0.353,0.34,0.334,0.085,0.687,0.245
"Javier Milei por los liberales libertarios",0.205,0.273,0.14,0.276,0.256,0.147,0.104,0.209,0.233,0.158,0.196,0.223,0.103,0.208,0.32
"Al candidato del Frente de Izquierda",0.038,0.038,0.039,0.012,0.067,0.016,0.031,0.044,0.026,0.05,0.044,0.026,0.046,0.011,0.023
"No sabe",0.14,0.107,0.172,0.172,0.158,0.128,0.085,0.173,0.115,0.142,0.138,0.145,0.194,0.034,0.258
