"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.497,0.495,0.448,0.452
"P04","Realizo changas o trabajos de vez en cuando",0.157,0.151,0.176,0.183
"P04","No tengo trabajo",0.134,0.148,0.176,0.092
"P04","Soy jubilado o pensionado",0.212,0.206,0.2,0.273
"P05","1",0.197,0.217,0.374,0.342
"P05","2",0.05,0.078,0.087,0.107
"P05","3",0.045,0.046,0.094,0.045
"P05","4",0.049,0.049,0.102,0
"P05","5",0.182,0.178,0.197,0.323
"P05","6",0.065,0.079,0.028,0.054
"P05","7",0.121,0.128,0.032,0
"P05","8",0.09,0.075,0.03,0
"P05","9",0.201,0.15,0.056,0.129
"P06","1",0.405,0.355,0.159,0.213
"P06","2",0.106,0.046,0.03,0
"P06","3",0.073,0.057,0.04,0.224
"P06","4",0.055,0.082,0.039,0.028
"P06","5",0.158,0.208,0.188,0.254
"P06","6",0.022,0.038,0.063,0.088
"P06","7",0.043,0.08,0.081,0.108
"P06","8",0.028,0.019,0.105,0
"P06","9",0.11,0.115,0.295,0.085
"P07","1",0.54,0.543,0.236,0.258
"P07","2",0.056,0.011,0.027,0.212
"P07","3",0.039,0.051,0.045,0
"P07","4",0.023,0.031,0.024,0.028
"P07","5",0.086,0.092,0.13,0.204
"P07","6",0.023,0.017,0.033,0.037
"P07","7",0.008,0.009,0.054,0
"P07","8",0.015,0.02,0.062,0
"P07","9",0.21,0.226,0.389,0.261
"P09","Del Frente de Todos y el peronismo",0.803,0.554,0.055,0.141
"P09","De Juntos por el cambio",0.053,0.147,0.523,0.323
"P09","De los Liberales libertarios",0.042,0.106,0.288,0.186
"P09","De la Izquierda",0.008,0.041,0.029,0
"P09","No sabe",0.094,0.152,0.105,0.35
"P10","A Alberto Fernández",0.088,0.045,0.158,0.686
"P10","A Sergio Massa",0.25,0.183,0.217,0
"P10","A algún candidato del peronismo",0.139,0.232,0.335,0
"P10","A algún candidato del kirchnerismo",0.523,0.54,0.29,0.314
"P11","A Alberto Fernández",0.059,0.025,0.136,0.686
"P11","A Sergio Massa",0.145,0.084,0.354,0
"P11","A algún candidato del peronismo",0.063,0.174,0.228,0
"P11","A Cristina Fernández de Kirchner",0.733,0.717,0.282,0.314
"P12","A Horacio Rodriguez Larreta",0.088,0.475,0.232,0.053
"P12","A Patricia Bullrich",0.098,0.308,0.715,0.897
"P12","A Facundo Manes",0.303,0.094,0.024,0.05
"P12","A Gerardo Morales",0.511,0.123,0.029,0
"P13","Lo votaría",0.306,0.15,0.031,0.075
"P13","Puede que lo vote",0.404,0.353,0.096,0.176
"P13","Nunca lo votaría",0.141,0.348,0.824,0.53
"P13","No sabe",0.149,0.149,0.049,0.219
"P14","Lo votaría",0.208,0.101,0.01,0.075
"P14","Puede que lo vote",0.375,0.276,0.032,0.208
"P14","Nunca lo votaría",0.279,0.501,0.926,0.448
"P14","No sabe",0.138,0.122,0.032,0.269
"P15","Lo votaría",0.025,0.096,0.157,0.075
"P15","Puede que lo vote",0.103,0.132,0.345,0.324
"P15","Nunca lo votaría",0.822,0.741,0.459,0.337
"P15","No sabe",0.05,0.031,0.039,0.264
"P16","Lo votaría",0.038,0.053,0.088,0.065
"P16","Puede que lo vote",0.128,0.186,0.273,0.223
"P16","Nunca lo votaría",0.728,0.577,0.545,0.209
"P16","No sabe",0.106,0.184,0.094,0.503
"P17","La votaría",0.04,0.135,0.462,0.343
"P17","Puede que la vote",0.028,0.086,0.244,0.16
"P17","Nunca la votaría",0.87,0.731,0.254,0.158
"P17","No sabe",0.062,0.048,0.04,0.339
"P18","Lo votaría",0.05,0.122,0.307,0.057
"P18","Puede que lo vote",0.041,0.095,0.264,0.409
"P18","Nunca lo votaría",0.872,0.749,0.373,0.185
"P18","No sabe",0.037,0.034,0.056,0.349
"P19","La votaría",0.031,0.049,0.174,0.064
"P19","Puede que la vote",0.06,0.109,0.304,0.318
"P19","Nunca la votaría",0.889,0.764,0.455,0.324
"P19","No sabe",0.02,0.078,0.067,0.294
"P20","Lo votaría",0.341,0.191,0.035,0.015
"P20","Puede que lo vote",0.307,0.295,0.059,0.061
"P20","Nunca lo votaría",0.275,0.366,0.859,0.323
"P20","No sabe",0.077,0.148,0.047,0.601
"P21","Lo votaría",0.397,0.068,0.007,0.09
"P21","Puede que lo vote",0.455,0.381,0.014,0
"P21","Nunca lo votaría",0.099,0.386,0.955,0.511
"P21","No sabe",0.049,0.165,0.024,0.399
"P22","Horacio Rodríguez Larreta por Juntos por el Cambio",0.008,0.056,0.095,0.031
"P22","Patricia Bullrich por Juntos por el Cambio",0.013,0.1,0.467,0.312
"P22","Facundo Manes por Juntos por el Cambio",0.017,0.064,0.058,0.032
"P22","Alberto Fernández por el Frente de Todos",0.079,0.065,0.009,0.103
"P22","Sergio Massa por el Frente de Todos",0.181,0.186,0.012,0
"P22","Wado de Pedro por el Frente de Todos",0.326,0.264,0.016,0
"P22","Daniel Scioli por el Frente de Todos",0.267,0.06,0.004,0
"P22","Javier Milei por los liberales libertarios",0.044,0.083,0.26,0.193
"P22","Al candidato del Frente de Izquierda",0.004,0.028,0.019,0
"P22","No sabe",0.061,0.094,0.06,0.329
"P23","Horacio Rodríguez Larreta por Juntos por el Cambio",0.016,0.039,0.094,0.031
"P23","Patricia Bullrich por Juntos por el Cambio",0.011,0.103,0.433,0.312
"P23","María Eugenia Vidal por Juntos por el Cambio",0.01,0.03,0.064,0.032
"P23","Facundo Manes por Juntos por el Cambio",0.02,0.072,0.05,0
"P23","Sergio Massa por el Frente de Todos",0.224,0.246,0.013,0.045
"P23","Wado de Pedro por el Frente de Todos",0.338,0.275,0.016,0
"P23","Daniel Scioli por el Frente de Todos",0.283,0.03,0.002,0
"P23","Javier Milei por los liberales libertarios",0.048,0.091,0.263,0.193
"P23","Al candidato del Frente de Izquierda",0.006,0.048,0.018,0
"P23","No sabe",0.044,0.066,0.047,0.387
"P24","Horacio Rodríguez Larreta por Juntos por el Cambio",0.016,0.051,0.086,0
"P24","Patricia Bullrich por Juntos por el Cambio",0.011,0.105,0.444,0.343
"P24","María Eugenia Vidal por Juntos por el Cambio",0.005,0.024,0.063,0.032
"P24","Facundo Manes por Juntos por el Cambio",0.016,0.068,0.051,0
"P24","Sergio Massa por el Frente de Todos",0.233,0.244,0.011,0.045
"P24","Wado de Pedro por el Frente de Todos",0.406,0.265,0.015,0.016
"P24","Alberto Fernández por el Frente de Todos",0.174,0.046,0.003,0.075
"P24","Javier Milei por los liberales libertarios",0.052,0.084,0.265,0.192
"P24","Al candidato del Frente de Izquierda",0.004,0.043,0.015,0
"P24","No sabe",0.083,0.07,0.047,0.297
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.014,0.074,0.094,0
"P25","Patricia Bullrich por Juntos por el Cambio",0.009,0.075,0.375,0.294
"P25","Facundo Manes por Juntos por el Cambio",0.008,0.062,0.13,0.081
"P25","Sergio Massa por el Frente de Todos",0.177,0.221,0.014,0.123
"P25","Wado de Pedro por el Frente de Todos",0.349,0.265,0.022,0.016
"P25","Daniel Scioli por el Frente de Todos",0.314,0.098,0.006,0
"P25","Javier Milei por los liberales libertario",0.076,0.062,0.184,0.049
"P25","Al candidato del Frente de Izquierda",0.009,0.076,0.13,0.144
"P25","No sabe",0.044,0.067,0.045,0.293
"P26","Horacio Rodríguez Larreta por Juntos por el Cambio",0.021,0.051,0.136,0
"P26","Patricia Bulrich por Juntos por el Cambio",0.041,0.114,0.456,0.375
"P26","Alberto Fernández por el Frente de Todos",0.176,0.092,0.01,0.103
