"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P30","Alberto Fernández por el Frente de Todos",0.105,0.052,0.332,0.15
"P30","Horacio Rodríguez Larreta por Juntos por el Cambio",0.441,0.389,0.13,0.138
"P30","Javier Milei por los liberales libertarios",0.298,0.372,0.236,0.251
"P30","Al candidato del Frente de Izquierda",0.016,0.031,0.071,0.035
"P30","No sabe",0.14,0.156,0.231,0.426
"P31","Sergio Massa por el Frente de Todos",0.086,0.053,0.365,0.112
"P31","Horacio Rodríguez Larreta por Juntos por el Cambio",0.536,0.403,0.13,0.15
"P31","Javier Milei por los liberales libertarios",0.29,0.378,0.245,0.223
"P31","Al candidato del Frente de Izquierda",0.012,0.038,0.057,0.07
"P31","No sabe",0.076,0.128,0.203,0.445
"P32","Wado de Pedro por el Frente de Todos",0.07,0.026,0.388,0.117
"P32","Horacio Rodríguez Larreta por Juntos por el Cambio",0.54,0.436,0.133,0.171
"P32","Javier Milei por los liberales libertarios",0.283,0.372,0.242,0.224
"P32","Al candidato del Frente de Izquierda",0.006,0.029,0.039,0.049
"P32","No sabe",0.101,0.137,0.198,0.439
"P33","Daniel Scioli por el Frente de Todos",0.081,0.047,0.39,0.152
"P33","Horacio Rodríguez Larreta por Juntos por el Cambio",0.552,0.448,0.126,0.209
"P33","Javier Milei por los liberales libertarios",0.283,0.343,0.249,0.265
"P33","Al candidato del Frente de Izquierda",0.011,0.036,0.051,0.034
"P33","No sabe",0.073,0.126,0.184,0.34
"P34","Sergio Massa por el Frente de Todos",0.09,0.068,0.388,0.125
"P34","Patricia Bullrich por Juntos por el Cambio",0.604,0.604,0.177,0.352
"P34","Javier Milei por los liberales libertarios",0.25,0.242,0.201,0.175
"P34","Al candidato del Frente de Izquierda",0.01,0.022,0.059,0.018
"P34","No sabe",0.046,0.064,0.175,0.33
"P35","Alberto Fernández por el Frente de Todos",0.099,0.052,0.368,0.176
"P35","Patricia Bullrich por Juntos por el Cambio",0.629,0.603,0.178,0.377
"P35","Javier Milei por los liberales libertarios",0.208,0.244,0.204,0.178
"P35","Al candidato del Frente de Izquierda",0.023,0.03,0.08,0.016
"P35","No sabe",0.041,0.071,0.17,0.253
"P36","Wado de Pedro por el Frente de Todos",0.088,0.019,0.391,0.135
"P36","Patricia Bullrich por Juntos por el Cambio",0.615,0.619,0.179,0.387
"P36","Javier Milei por los liberales libertarios",0.224,0.241,0.203,0.174
"P36","Al candidato del Frente de Izquierda",0.02,0.023,0.055,0.03
"P36","No sabe",0.053,0.098,0.172,0.274
"P37","Daniel Scioli por el Frente de Todos",0.086,0.043,0.408,0.163
"P37","Patricia Bullrich por Juntos por el Cambio",0.593,0.642,0.18,0.383
"P37","Javier Milei por los liberales libertarios",0.263,0.209,0.195,0.17
"P37","Al candidato del Frente de Izquierda",0.009,0.019,0.052,0.023
"P37","No sabe",0.049,0.087,0.165,0.261
"P38","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Juntos por el Cambio",0.47,0.366,0.157,0.201
"P38","Sergio Massa presidente – Ricardo Alfonsín vice por el Frente de Todos",0.15,0.134,0.327,0.157
"P38","Javier Milei presidente y su candidato a vice",0.292,0.335,0.233,0.197
"P38","A los candidatos de la izquierda",0.021,0.03,0.066,0.022
"P38","No sabe",0.067,0.135,0.217,0.423
"P39","Patricia Bullrich presidenta – Gustavo Valdés vice por Juntos por el Cambio",0.611,0.552,0.17,0.327
"P39","Sergio Massa presidente – Ricardo Alfonsín vice por el Frente de Todos",0.099,0.083,0.352,0.143
"P39","Javier Milei presidente y su candidato a vice",0.235,0.261,0.185,0.133
"P39","A los candidatos de la izquierda",0.005,0.026,0.068,0.022
"P39","No sabe",0.05,0.078,0.225,0.375
"P40","Sergio Massa por el Frente de Todos",0.088,0.13,0.463,0.176
"P40","Horacio Rodríguez Larreta por Juntos por el Cambio",0.707,0.66,0.198,0.415
"P40","No sabe",0.205,0.21,0.339,0.409
"P41","Alberto Fernández por el Frente de Todos",0.078,0.097,0.415,0.167
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.723,0.71,0.218,0.431
"P41","No sabe",0.199,0.193,0.367,0.402
"P42","Sergio Massa por el Frente de Todos",0.056,0.1,0.465,0.173
"P42","Patricia Bullrich por Juntos por el Cambio",0.811,0.808,0.281,0.551
"P42","No sabe",0.133,0.092,0.254,0.276
"P43","Alberto Fernández por el Frente de Todos",0.073,0.052,0.447,0.164
"P43","Patricia Bullrich por Juntos por el Cambio",0.832,0.814,0.283,0.525
"P43","No sabe",0.095,0.134,0.27,0.311
"P44","Wado de Pedro por el Frente de Todos",0.038,0.062,0.439,0.144
"P44","Horacio Rodríguez Larreta por Juntos por el Cambio",0.745,0.73,0.229,0.445
"P44","No sabe",0.217,0.208,0.332,0.411
"P45","Daniel Scioli por el Frente de Todos",0.043,0.098,0.452,0.14
"P45","Horacio Rodríguez Larreta por Juntos por el Cambio",0.753,0.728,0.209,0.426
"P45","No sabe",0.204,0.174,0.339,0.434
"P46","Wado de Pedro por el Frente de Todos",0.035,0.042,0.455,0.131
"P46","Patricia Bullrich por Juntos por el Cambio",0.85,0.803,0.283,0.486
"P46","No sabe",0.115,0.155,0.262,0.383
"P47","Daniel Scioli por el Frente de Todos",0.038,0.078,0.47,0.185
"P47","Patricia Bullrich por Juntos por el Cambio",0.846,0.825,0.294,0.504
"P47","No sabe",0.116,0.097,0.236,0.311
"P48","Horacio Rodríguez Larreta por Juntos por el Cambio",0.53,0.439,0.203,0.242
"P48","Javier Milei por los liberales libertarios",0.411,0.428,0.261,0.262
"P48","No sabe",0.059,0.133,0.536,0.496
"P49","Patricia Bullrich por Juntos por el Cambio",0.651,0.633,0.195,0.407
"P49","Javier Milei por los liberales libertarios",0.296,0.257,0.219,0.162
"P49","No sabe",0.053,0.11,0.586,0.431
"P50","Alberto Fernández por el Frente de Todos",0.113,0.156,0.409,0.288
"P50","Javier Milei por los liberales libertarios",0.587,0.535,0.302,0.351
"P50","No sabe",0.3,0.309,0.289,0.361
"P51","Sergio Massa por el Frente de Todos",0.078,0.091,0.453,0.192
"P51","Javier Milei por los liberales libertarios",0.636,0.659,0.299,0.405
"P51","No sabe",0.286,0.25,0.248,0.403
"P52","Muy buena",0.016,0.027,0.088,0.047
"P52","Buena",0.112,0.128,0.166,0.073
"P52","Ni buena ni mala",0.055,0.073,0.232,0.245
"P52","Mala",0.066,0.077,0.134,0.102
"P52","Muy mala",0.75,0.691,0.374,0.478
"P52","No sabe",0.001,0.004,0.006,0.055
"P53","Muy buena",0.04,0.016,0.362,0.118
"P53","Buena",0.011,0.034,0.085,0.049
"P53","Ni buena ni mala",0.013,0.053,0.082,0.09
"P53","Mala",0.065,0.046,0.066,0.172
"P53","Muy mala",0.871,0.85,0.405,0.531
"P53","No sabe",0,0.001,0,0.04
"P54","Muy buena",0.354,0.331,0.126,0.173
"P54","Buena",0.275,0.288,0.071,0.114
"P54","Ni buena ni mala",0.155,0.183,0.088,0.199
"P54","Mala",0.067,0.069,0.134,0.193
"P54","Muy mala",0.146,0.128,0.578,0.266
"P54","No sabe",0.003,0.001,0.003,0.055
"P55","Muy buena",0.296,0.17,0.063,0.123
"P55","Buena",0.333,0.359,0.092,0.133
"P55","Ni buena ni mala",0.195,0.31,0.148,0.324
"P55","Mala",0.076,0.095,0.193,0.206
"P55","Muy mala",0.097,0.065,0.496,0.158
"P55","No sabe",0.003,0.001,0.008,0.056
"P56","Muy buena",0.044,0.031,0.085,0.072
"P56","Buena",0.048,0.079,0.195,0.125
"P56","Ni buena ni mala",0.106,0.097,0.248,0.168
"P56","Mala",0.082,0.168,0.12,0.227
"P56","Muy mala",0.713,0.623,0.343,0.361
"P56","No sabe",0.007,0.002,0.009,0.047
"P57","Muy buena",0.55,0.474,0.145,0.272
"P57","Buena",0.169,0.213,0.117,0.164
"P57","Ni buena ni mala",0.105,0.117,0.12,0.224
"P57","Mala",0.022,0.092,0.12,0.077
"P57","Muy mala",0.154,0.104,0.492,0.182
"P57","No sabe",0,0,0.006,0.081
"P58","Muy buena",0.306,0.187,0.169,0.13
"P58","Buena",0.175,0.214,0.078,0.245
"P58","Ni buena ni mala",0.289,0.312,0.141,0.212
"P58","Mala",0.097,0.167,0.106,0.161
"P58","Muy mala",0.1,0.111,0.493,0.147
"P58","No sabe",0.033,0.009,0.013,0.105
"P59","Muy buena",0.086,0.036,0.186,0.08
"P59","Buena",0.048,0.057,0.173,0.05
"P59","Ni buena ni mala",0.158,0.179,0.143,0.202
"P59","Mala",0.112,0.208,0.098,0.174
"P59","Muy mala",0.556,0.485,0.351,0.321
"P59","No sabe",0.04,0.035,0.049,0.173
"P60","Muy buena",0.038,0.037,0.138,0.021
"P60","Buena",0.03,0.035,0.228,0.066
"P60","Ni buena ni mala",0.07,0.086,0.206,0.217
"P60","Mala",0.168,0.181,0.096,0.216
"P60","Muy mala",0.688,0.644,0.326,0.426
"P60","No sabe",0.006,0.017,0.006,0.054
"P61","Muy buena",0.558,0.168,0.042,0.091
"P61","Buena",0.223,0.425,0.075,0.236
"P61","Ni buena ni mala",0.033,0.271,0.157,0.29
"P61","Mala",0.062,0.062,0.146,0.233
"P61","Muy mala",0.122,0.071,0.575,0.081
"P61","No sabe",0.002,0.003,0.005,0.069
"P62","Muy buena",0.194,0.108,0.045,0.123
"P62","Buena",0.231,0.266,0.117,0.191
"P62","Ni buena ni mala",0.344,0.391,0.335,0.293
"P62","Mala",0.08,0.134,0.195,0.178
"P62","Muy mala",0.102,0.093,0.262,0.116
"P62","No sabe",0.049,0.008,0.046,0.099
"P63","Siempre",0.428,0.282,0.316,0.283
"P63","Casi siempre",0.347,0.46,0.394,0.343
"P63","Casi nunca",0.151,0.175,0.208,0.12
"P63","Nunca, pero esta es una excepción",0.074,0.083,0.082,0.254
"P64","Si",0.671,0.604,0.621,0.52
"P64","No",0.329,0.396,0.379,0.48
