"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Alberto Fernández por el Frente de Todos",0.303,0.274,0.333,0.345,0.318,0.279,0.27,0.292,0.299,0.323,0.298,0.316,0.615,0.055,0.209
"Patricia Bullrich por Juntos por el Cambio",0.474,0.502,0.445,0.411,0.415,0.524,0.586,0.419,0.504,0.488,0.469,0.483,0.136,0.843,0.462
"No sabe",0.223,0.224,0.222,0.244,0.267,0.197,0.144,0.289,0.197,0.189,0.233,0.201,0.249,0.102,0.329
