"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"1",0.301,0.287,0.315,0.265,0.298,0.338,0.311,0.379,0.289,0.214,0.308,0.288,0.221,0.391,0.234
"2",0.078,0.083,0.074,0.099,0.084,0.065,0.052,0.095,0.078,0.055,0.072,0.091,0.075,0.08,0.089
"3",0.057,0.057,0.057,0.074,0.058,0.048,0.044,0.035,0.068,0.069,0.053,0.065,0.037,0.08,0.049
"4",0.072,0.08,0.065,0.06,0.058,0.066,0.132,0.068,0.078,0.067,0.072,0.072,0.047,0.093,0.081
"5",0.194,0.211,0.178,0.187,0.213,0.19,0.165,0.147,0.203,0.244,0.191,0.2,0.182,0.185,0.301
"6",0.042,0.046,0.038,0.04,0.042,0.045,0.041,0.028,0.041,0.064,0.04,0.046,0.06,0.028,0.078
"7",0.056,0.058,0.054,0.044,0.057,0.058,0.066,0.027,0.053,0.101,0.056,0.055,0.084,0.036,0.026
"8",0.041,0.044,0.038,0.036,0.04,0.046,0.043,0.028,0.044,0.053,0.044,0.036,0.069,0.027,0.014
"9",0.159,0.134,0.181,0.195,0.15,0.144,0.146,0.193,0.146,0.133,0.164,0.147,0.225,0.08,0.128
