"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"La votaría",0.123,0.113,0.132,0.097,0.123,0.13,0.144,0.14,0.118,0.107,0.128,0.11,0.054,0.212,0.111
"Puede que la vote",0.189,0.192,0.187,0.154,0.178,0.204,0.238,0.167,0.191,0.214,0.175,0.218,0.073,0.331,0.24
"Nunca la votaría",0.593,0.615,0.571,0.63,0.604,0.598,0.515,0.554,0.606,0.621,0.602,0.575,0.78,0.395,0.552
"No sabe",0.095,0.08,0.11,0.119,0.095,0.068,0.103,0.139,0.085,0.058,0.095,0.097,0.093,0.062,0.097
