"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P04","Tengo trabajo estable",0.454,0.485,0.45,0.491
"P04","Realizo changas o trabajos de vez en cuando",0.166,0.152,0.199,0.161
"P04","No tengo trabajo",0.156,0.147,0.172,0.208
"P04","Soy jubilado o pensionado",0.224,0.216,0.179,0.14
"P05","1",0.356,0.241,0.291,0.415
"P05","2",0.078,0.079,0.047,0.118
"P05","3",0.046,0.093,0.099,0.032
"P05","4",0.069,0.083,0.09,0.069
"P05","5",0.165,0.204,0.204,0.188
"P05","6",0.04,0.062,0.036,0.016
"P05","7",0.062,0.091,0.054,0.049
"P05","8",0.064,0.05,0.057,0.013
"P05","9",0.12,0.097,0.122,0.1
"P06","1",0.301,0.216,0.207,0.356
"P06","2",0.048,0.057,0.051,0.047
"P06","3",0.032,0.069,0.068,0.029
"P06","4",0.033,0.067,0.051,0.036
"P06","5",0.19,0.19,0.171,0.153
"P06","6",0.05,0.057,0.04,0.031
"P06","7",0.05,0.081,0.1,0.047
"P06","8",0.057,0.078,0.071,0.081
"P06","9",0.239,0.185,0.241,0.22
"P07","1",0.369,0.344,0.436,0.289
"P07","2",0.025,0.045,0.028,0.027
"P07","3",0.038,0.054,0.038,0.034
"P07","4",0.017,0.033,0.024,0.013
"P07","5",0.098,0.132,0.084,0.143
"P07","6",0.025,0.028,0.033,0.027
"P07","7",0.016,0.047,0.033,0.047
"P07","8",0.043,0.047,0.04,0.031
"P07","9",0.369,0.27,0.284,0.389
"P09","Del Frente de Todos y el peronismo",0.341,0.313,0.358,0.287
"P09","De Juntos por el cambio",0.345,0.366,0.333,0.212
"P09","De los Liberales libertarios",0.208,0.172,0.168,0.308
"P09","De la Izquierda",0.009,0.027,0.04,0.046
"P09","No sabe",0.097,0.122,0.101,0.147
"P10","A Alberto Fernández",0.088,0.065,0.094,0.149
"P10","A Sergio Massa",0.273,0.224,0.208,0.092
"P10","A algún candidato del peronismo",0.152,0.233,0.184,0.075
"P10","A algún candidato del kirchnerismo",0.487,0.478,0.514,0.684
"P11","A Alberto Fernández",0.066,0.023,0.072,0.171
"P11","A Sergio Massa",0.163,0.164,0.115,0.065
"P11","A algún candidato del peronismo",0.109,0.15,0.076,0.022
"P11","A Cristina Fernández de Kirchner",0.662,0.663,0.737,0.742
"P12","A Horacio Rodriguez Larreta",0.257,0.238,0.177,0.413
"P12","A Patricia Bullrich",0.653,0.653,0.734,0.55
"P12","A Facundo Manes",0.071,0.028,0.018,0.031
"P12","A Gerardo Morales",0.019,0.081,0.071,0.006
"P13","Lo votaría",0.159,0.11,0.094,0.092
"P13","Puede que lo vote",0.206,0.234,0.252,0.121
"P13","Nunca lo votaría",0.575,0.585,0.533,0.549
"P13","No sabe",0.06,0.071,0.121,0.238
"P14","Lo votaría",0.1,0.071,0.058,0.051
"P14","Puede que lo vote",0.127,0.183,0.195,0.117
"P14","Nunca lo votaría",0.72,0.687,0.653,0.637
"P14","No sabe",0.053,0.059,0.094,0.195
"P15","Lo votaría",0.138,0.111,0.101,0.044
"P15","Puede que lo vote",0.217,0.303,0.232,0.146
"P15","Nunca lo votaría",0.619,0.547,0.637,0.66
"P15","No sabe",0.026,0.039,0.03,0.15
"P16","Lo votaría",0.099,0.059,0.036,0.073
"P16","Puede que lo vote",0.205,0.271,0.184,0.142
"P16","Nunca lo votaría",0.602,0.556,0.664,0.583
"P16","No sabe",0.094,0.114,0.116,0.202
"P17","La votaría",0.377,0.276,0.268,0.202
"P17","Puede que la vote",0.147,0.17,0.159,0.19
"P17","Nunca la votaría",0.439,0.508,0.537,0.465
"P17","No sabe",0.037,0.046,0.036,0.143
"P18","Lo votaría",0.24,0.162,0.179,0.368
"P18","Puede que lo vote",0.135,0.219,0.221,0.094
"P18","Nunca lo votaría",0.577,0.572,0.563,0.438
"P18","No sabe",0.048,0.047,0.037,0.1
"P19","La votaría",0.154,0.1,0.092,0.094
"P19","Puede que la vote",0.186,0.243,0.195,0.192
"P19","Nunca la votaría",0.607,0.606,0.675,0.55
"P19","No sabe",0.053,0.051,0.038,0.164
"P20","Lo votaría",0.163,0.124,0.118,0.147
"P20","Puede que lo vote",0.156,0.165,0.198,0.089
"P20","Nunca lo votaría",0.614,0.64,0.628,0.58
"P20","No sabe",0.067,0.071,0.056,0.184
"P21","Lo votaría",0.148,0.103,0.105,0.097
"P21","Puede que lo vote",0.154,0.195,0.228,0.177
