"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Wado de Pedro por el Frente de Todos",0.257,0.24,0.273,0.237,0.247,0.282,0.264,0.226,0.255,0.296,0.262,0.246,0.558,0.053,0.095
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.248,0.204,0.292,0.116,0.22,0.296,0.369,0.237,0.243,0.269,0.242,0.26,0.07,0.497,0.288
"Javier Milei por los liberales libertarios",0.272,0.353,0.193,0.415,0.301,0.209,0.16,0.237,0.312,0.254,0.265,0.288,0.1,0.34,0.358
"Al candidato del Frente de Izquierda",0.034,0.038,0.029,0.021,0.05,0.018,0.031,0.04,0.029,0.033,0.035,0.03,0.035,0.014,0.023
"No sabe",0.189,0.165,0.213,0.211,0.182,0.195,0.176,0.26,0.161,0.148,0.196,0.176,0.237,0.096,0.236
