"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Si",0.617,0.64,0.592,0.561,0.647,0.615,0.598,0.617,0.615,0.619,0.615,0.619,0.626,0.642,0.671
"No",0.383,0.36,0.408,0.439,0.353,0.385,0.402,0.383,0.385,0.381,0.385,0.381,0.374,0.358,0.329
