"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.373,0.403,0.558,0.11
"P04","Realizo changas o trabajos de vez en cuando",0.167,0.178,0.156,0.603
"P04","No tengo trabajo",0.146,0.231,0.141,0.121
"P04","Soy jubilado o pensionado",0.314,0.188,0.145,0.166
"P05","1",0.369,0.308,0.271,0.218
"P05","2",0.096,0.056,0.07,0.131
"P05","3",0.084,0.112,0.051,0
"P05","4",0.116,0.116,0.045,0.059
"P05","5",0.19,0.247,0.167,0.085
"P05","6",0.035,0.05,0.052,0.028
"P05","7",0.029,0.034,0.107,0.086
"P05","8",0.017,0.023,0.085,0.019
"P05","9",0.064,0.054,0.152,0.374
"P06","1",0.191,0.186,0.321,0.019
"P06","2",0.028,0.041,0.07,0
"P06","3",0.028,0.055,0.072,0
"P06","4",0.033,0.055,0.068,0
"P06","5",0.232,0.187,0.147,0.363
"P06","6",0.068,0.075,0.026,0.059
"P06","7",0.079,0.112,0.049,0.034
"P06","8",0.08,0.086,0.056,0.08
"P06","9",0.261,0.203,0.191,0.445
"P07","1",0.247,0.269,0.473,0.068
"P07","2",0.029,0.019,0.041,0.059
"P07","3",0.043,0.059,0.044,0
"P07","4",0.034,0.027,0.018,0
"P07","5",0.137,0.132,0.085,0.338
"P07","6",0.024,0.032,0.028,0
"P07","7",0.049,0.053,0.021,0.037
"P07","8",0.053,0.028,0.041,0.019
"P07","9",0.384,0.381,0.249,0.479
"P09","Del Frente de Todos y el peronismo",0.059,0.132,0.568,0.043
"P09","De Juntos por el cambio",0.727,0.4,0.09,0.019
"P09","De los Liberales libertarios",0.126,0.279,0.204,0.118
"P09","De la Izquierda",0.011,0.012,0.034,0.26
"P09","No sabe",0.077,0.177,0.104,0.56
"P10","A Alberto Fernández",0.255,0.127,0.07,0.477
"P10","A Sergio Massa",0.336,0.392,0.2,0
"P10","A algún candidato del peronismo",0.321,0.252,0.175,0
"P10","A algún candidato del kirchnerismo",0.088,0.229,0.555,0.523
"P11","A Alberto Fernández",0.146,0.141,0.046,0
"P11","A Sergio Massa",0.377,0.416,0.102,0
"P11","A algún candidato del peronismo",0.332,0.102,0.106,0
"P11","A Cristina Fernández de Kirchner",0.145,0.341,0.746,1
"P12","A Horacio Rodriguez Larreta",0.297,0.195,0.066,0
"P12","A Patricia Bullrich",0.62,0.74,0.722,1
"P12","A Facundo Manes",0.035,0.006,0.136,0
"P12","A Gerardo Morales",0.048,0.059,0.076,0
"P13","Lo votaría",0.051,0.096,0.17,0.059
"P13","Puede que lo vote",0.132,0.155,0.294,0.024
"P13","Nunca lo votaría",0.785,0.703,0.395,0.571
"P13","No sabe",0.032,0.046,0.141,0.346
"P14","Lo votaría",0.016,0.041,0.121,0.256
"P14","Puede que lo vote",0.046,0.068,0.267,0.019
"P14","Nunca lo votaría",0.924,0.847,0.492,0.398
"P14","No sabe",0.014,0.044,0.12,0.327
"P15","Lo votaría",0.32,0.059,0.011,0
"P15","Puede que lo vote",0.457,0.372,0.076,0.056
"P15","Nunca lo votaría",0.187,0.509,0.879,0.557
"P15","No sabe",0.036,0.06,0.034,0.387
"P16","Lo votaría",0.159,0.066,0.02,0
"P16","Puede que lo vote",0.355,0.3,0.114,0.136
"P16","Nunca lo votaría",0.389,0.507,0.748,0.537
"P16","No sabe",0.097,0.127,0.118,0.327
"P17","La votaría",0.578,0.383,0.104,0
"P17","Puede que la vote",0.205,0.251,0.1,0.081
