"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"A Alberto Fernández",0.115,0.088,0.142,0.229,0.116,0.065,0.064,0.167,0.127,0.034,0.119,0.108,0.113,0.102,0.208
"A Sergio Massa",0.134,0.165,0.104,0.109,0.148,0.157,0.097,0.163,0.118,0.125,0.133,0.136,0.131,0.155,0.112
"A algún candidato del peronismo",0.137,0.147,0.125,0.141,0.141,0.113,0.154,0.179,0.105,0.135,0.132,0.145,0.119,0.267,0.341
"A Cristina Fernández de Kirchner",0.614,0.6,0.629,0.521,0.595,0.665,0.685,0.491,0.65,0.706,0.616,0.611,0.637,0.476,0.339
