"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"1",0.278,0.246,0.309,0.264,0.262,0.302,0.305,0.367,0.244,0.22,0.297,0.242,0.396,0.169,0.24
"2",0.056,0.064,0.049,0.068,0.06,0.05,0.041,0.063,0.055,0.05,0.058,0.053,0.084,0.037,0.051
"3",0.045,0.046,0.044,0.056,0.04,0.051,0.031,0.033,0.046,0.058,0.042,0.05,0.056,0.03,0.043
"4",0.04,0.045,0.035,0.03,0.042,0.049,0.037,0.026,0.041,0.058,0.039,0.042,0.043,0.031,0.06
"5",0.188,0.196,0.18,0.17,0.217,0.167,0.171,0.144,0.205,0.216,0.184,0.195,0.171,0.176,0.192
"6",0.043,0.049,0.036,0.038,0.043,0.047,0.043,0.035,0.041,0.055,0.037,0.054,0.028,0.045,0.102
"7",0.059,0.071,0.047,0.069,0.053,0.057,0.06,0.03,0.069,0.08,0.055,0.066,0.029,0.103,0.069
"8",0.049,0.055,0.043,0.037,0.047,0.053,0.063,0.039,0.053,0.056,0.046,0.054,0.025,0.078,0.038
"9",0.242,0.228,0.257,0.268,0.236,0.224,0.249,0.263,0.246,0.207,0.242,0.244,0.168,0.331,0.205
