"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"La votaría",0.234,0.219,0.249,0.176,0.192,0.272,0.345,0.211,0.234,0.263,0.246,0.209,0.051,0.504,0.192
"Puede que la vote",0.186,0.214,0.159,0.241,0.168,0.176,0.181,0.173,0.188,0.2,0.162,0.237,0.067,0.279,0.316
"Nunca la votaría",0.516,0.518,0.514,0.514,0.566,0.505,0.42,0.559,0.499,0.491,0.53,0.487,0.839,0.187,0.457
"No sabe",0.064,0.049,0.078,0.069,0.074,0.047,0.054,0.057,0.079,0.046,0.062,0.067,0.043,0.03,0.035
