"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Muy de acuerdo",0.185,0.222,0.148,0.23,0.172,0.175,0.178,0.164,0.185,0.207,0.188,0.177,0.301,0.101,0.135
"De acuerdo",0.184,0.189,0.179,0.146,0.184,0.202,0.199,0.165,0.178,0.216,0.193,0.166,0.268,0.138,0.208
"Ni de acuerdo ni en desacuerdo",0.298,0.257,0.338,0.233,0.312,0.312,0.315,0.309,0.286,0.304,0.289,0.317,0.27,0.318,0.282
"En desacuerdo",0.12,0.106,0.134,0.133,0.121,0.12,0.106,0.107,0.131,0.119,0.112,0.137,0.06,0.166,0.151
"Muy en desacuerdo",0.152,0.16,0.144,0.195,0.156,0.132,0.126,0.174,0.159,0.115,0.159,0.137,0.052,0.225,0.144
"No sabe",0.061,0.066,0.057,0.063,0.055,0.059,0.076,0.081,0.061,0.039,0.059,0.066,0.049,0.052,0.08
