"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa – Wado de Pedro por el Frente de Todos",0.277,0.262,0.293,0.162,0.287,0.314,0.333,0.289,0.262,0.289,0.287,0.256,0.447,0.176,0.193
"Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.252,0.23,0.273,0.139,0.236,0.294,0.356,0.241,0.24,0.283,0.25,0.256,0.208,0.384,0.187
"Javier Milei – José Luis Espert por los liberales",0.231,0.299,0.164,0.433,0.243,0.152,0.087,0.208,0.258,0.214,0.235,0.223,0.093,0.277,0.275
"Nicolás del Caño – Myriam Bregman por la izquierda",0.038,0.037,0.039,0.088,0.032,0.022,0.021,0.05,0.032,0.035,0.04,0.036,0.043,0.006,0.05
"Otro candidato",0.202,0.172,0.231,0.178,0.202,0.218,0.203,0.212,0.208,0.179,0.188,0.229,0.209,0.157,0.295
