"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"A Horacio Rodriguez Larreta",0.23,0.242,0.219,0.172,0.291,0.197,0.192,0.267,0.217,0.213,0.206,0.28,0.323,0.201,0.373
"A Mauricio Macri",0.362,0.361,0.364,0.445,0.365,0.35,0.317,0.382,0.37,0.332,0.363,0.361,0.266,0.385,0.092
"A Patricia Bullrich",0.308,0.27,0.342,0.283,0.257,0.347,0.376,0.252,0.319,0.347,0.335,0.253,0.187,0.339,0.357
"A Facundo Manes",0.077,0.107,0.05,0.073,0.072,0.075,0.091,0.083,0.062,0.092,0.07,0.09,0.148,0.065,0.108
"A Gerardo Morales",0.023,0.02,0.025,0.027,0.015,0.031,0.024,0.016,0.032,0.016,0.026,0.016,0.076,0.01,0.07
