"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.321,0.297,0.345,0.281,0.331,0.336,0.321,0.346,0.293,0.337,0.335,0.293,0.65,0.068,0.093
"Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.411,0.426,0.397,0.398,0.369,0.413,0.519,0.351,0.429,0.454,0.414,0.405,0.098,0.764,0.385
"No sabe",0.268,0.277,0.258,0.321,0.3,0.251,0.16,0.303,0.278,0.209,0.251,0.302,0.252,0.168,0.522
