"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Seguro lo votaria",0.229,0.283,0.181,0.213,0.263,0.184,0.229,0.355,0.188,0.16,0.211,0.264,0.275,0.226,0.144
"Quizás lo votaría",0.298,0.284,0.311,0.287,0.315,0.32,0.244,0.232,0.316,0.34,0.294,0.307,0.257,0.295,0.304
"Nunca lo votaría",0.473,0.433,0.508,0.5,0.422,0.496,0.527,0.413,0.496,0.5,0.495,0.429,0.468,0.479,0.552
