"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.295,0.283,0.307,0.216,0.305,0.334,0.307,0.34,0.261,0.297,0.301,0.282,0.581,0.088,0.108
"Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.3,0.276,0.323,0.183,0.258,0.347,0.464,0.263,0.299,0.344,0.301,0.297,0.076,0.627,0.241
"Javier Milei presidente – José Luis Espert vice por los liberales",0.189,0.25,0.13,0.375,0.202,0.118,0.05,0.173,0.214,0.17,0.191,0.186,0.093,0.188,0.269
"Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.039,0.037,0.04,0.08,0.036,0.027,0.014,0.045,0.036,0.035,0.041,0.035,0.044,0.006,0.05
"Otro candidato",0.177,0.154,0.2,0.146,0.199,0.174,0.165,0.179,0.19,0.154,0.166,0.2,0.206,0.091,0.332
