"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"aysa_1","Si",0.833,0.876,0.806,0.761,0.804,0.792
"aysa_1","No",0.167,0.124,0.194,0.239,0.196,0.208
"aysa_2","A la empresa Aysa en forma directa",0.874,0.784,0.789,0.826,0.826,0.541
"aysa_2","Al Country, barrio, consorcio donde vivo y está conectada a la de la empresa Aysa",0.022,0.082,0.048,0.069,0.04,0.279
"aysa_2","Es una red desvinculada de la empresa Aysa",0.051,0.119,0.1,0.052,0.053,0
"aysa_2","No sabe",0.053,0.015,0.063,0.053,0.081,0.18
"aysa_3","Si desmejoró",0.271,0.342,0.422,0.499,0.538,0.283
"aysa_3","No desmejoró",0.729,0.658,0.578,0.501,0.462,0.717
"aysa_4","Color",0.226,0.284,0.304,0.28,0.265,0.124
"aysa_4","Olor",0.207,0.14,0.203,0.201,0.222,0
"aysa_4","Gusto",0.398,0.375,0.294,0.258,0.339,0.098
"aysa_4","Presión",0.169,0.201,0.199,0.261,0.174,0.778
"aysa_5","No",0.379,0.369,0.364,0.373,0.35,0.156
"aysa_5","Si. A la empresa AySA en forma directa",0.555,0.51,0.492,0.494,0.562,0.601
"aysa_5","Si. Al Country, barrio, consorcio donde vivo y está conectada a la de la empresa AySA",0.031,0.045,0.04,0.025,0.025,0.013
"aysa_5","Si. Es una red desvinculada de la empresa AySA",0.019,0.048,0.041,0.038,0.036,0
"aysa_5","No sabe",0.016,0.028,0.063,0.07,0.027,0.23
"aysa_6","Si desmejoró",0.17,0.226,0.367,0.349,0.463,0.152
"aysa_6","No desmejoró",0.83,0.774,0.633,0.651,0.537,0.848
"aysa_7","Tapa rota",0.588,0.577,0.488,0.608,0.447,0.238
"aysa_7","Boca de acceso rota",0.045,0.085,0.142,0.089,0.102,0
"aysa_7","Filtraciones en el sótano",0.025,0.008,0.015,0.076,0.046,0
"aysa_7","Olor químico en la cloaca",0.045,0.165,0.155,0.052,0.168,0.523
"aysa_7","Taponamiento",0.121,0.038,0.029,0.077,0.113,0
"aysa_7","Otro",0.176,0.127,0.171,0.098,0.124,0.239
