"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"aysa_1","Si",0.863,0.839,0.858,0.756,0.785,0.793
"aysa_1","No",0.137,0.161,0.142,0.244,0.215,0.207
"aysa_2","A la empresa Aysa en forma directa",0.84,0.814,0.82,0.818,0.847,0.824
"aysa_2","Al Country, barrio, consorcio donde vivo y está conectada a la de la empresa Aysa",0.054,0.072,0.034,0.074,0.039,0.004
"aysa_2","Es una red desvinculada de la empresa Aysa",0.034,0.072,0.081,0.065,0.04,0.126
"aysa_2","No sabe",0.072,0.042,0.065,0.043,0.074,0.046
"aysa_3","Si desmejoró",0.404,0.223,0.352,0.506,0.549,0.376
"aysa_3","No desmejoró",0.596,0.777,0.648,0.494,0.451,0.624
"aysa_4","Color",0.114,0.257,0.304,0.244,0.282,0.184
"aysa_4","Olor",0.34,0.208,0.231,0.153,0.207,0.125
"aysa_4","Gusto",0.261,0.333,0.35,0.316,0.337,0.29
"aysa_4","Presión",0.285,0.202,0.115,0.287,0.174,0.401
"aysa_5","No",0.398,0.312,0.371,0.398,0.352,0.374
"aysa_5","Si. A la empresa AySA en forma directa",0.515,0.626,0.536,0.46,0.558,0.463
"aysa_5","Si. Al Country, barrio, consorcio donde vivo y está conectada a la de la empresa AySA",0.041,0.044,0.027,0.028,0.024,0.034
"aysa_5","Si. Es una red desvinculada de la empresa AySA",0.027,0.008,0.028,0.048,0.04,0.054
"aysa_5","No sabe",0.019,0.01,0.038,0.066,0.026,0.075
"aysa_6","Si desmejoró",0.254,0.186,0.277,0.349,0.47,0.218
"aysa_6","No desmejoró",0.746,0.814,0.723,0.651,0.53,0.782
"aysa_7","Tapa rota",0.674,0.707,0.587,0.542,0.397,0.439
"aysa_7","Boca de acceso rota",0.04,0.085,0.063,0.121,0.107,0.121
"aysa_7","Filtraciones en el sótano",0.021,0.133,0.01,0.023,0.044,0.04
"aysa_7","Olor químico en la cloaca",0,0.012,0.142,0.097,0.185,0.09
"aysa_7","Taponamiento",0.065,0.02,0.092,0.058,0.119,0.158
"aysa_7","Otro",0.2,0.043,0.106,0.159,0.148,0.152
