"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Del Frente de Todos y el peronismo",0.115,0.122,0.281,0.298,0.38,0.256
"P07","De Cambiemos",0.519,0.566,0.374,0.33,0.212,0.266
"P07","De los Liberales libertarios",0.21,0.152,0.179,0.215,0.229,0.215
"P07","De la Izquierda",0.026,0.021,0.022,0.015,0.065,0.017
"P07","Otros",0.08,0.074,0.047,0.08,0.039,0.113
"P07","No sabe",0.05,0.065,0.097,0.062,0.075,0.133
"P08","A Alberto Fernández",0.259,0.187,0.215,0.072,0.088,0.143
"P08","A Sergio Massa",0.258,0.286,0.13,0.162,0.212,0.098
"P08","A algún candidato del peronismo",0.381,0.278,0.327,0.214,0.163,0.336
"P08","A algún candidato del kirchnerismo",0.102,0.249,0.328,0.552,0.537,0.423
"P09","A Alberto Fernández",0.118,0.221,0.17,0.033,0.042,0.103
"P09","A Sergio Massa",0.201,0.132,0.11,0.073,0.161,0.087
"P09","A algún candidato del peronismo",0.385,0.274,0.296,0.151,0.077,0.312
"P09","A Cristina Fernández de Kirchner",0.296,0.373,0.424,0.743,0.72,0.498
"P10","A Horacio Rodriguez Larreta",0.168,0.221,0.268,0.193,0.185,0.271
"P10","A Mauricio Macri",0.244,0.336,0.291,0.268,0.315,0.375
"P10","A Patricia Bullrich",0.321,0.341,0.403,0.427,0.471,0.307
"P10","A Facundo Manes",0.234,0.07,0.015,0.024,0.007,0.039
"P10","A Gerardo Morales",0.033,0.032,0.023,0.088,0.022,0.008
"P11","A Juntos por el Cambio",0.501,0.44,0.335,0.315,0.173,0.196
"P11","Al Frente de Todos",0.067,0.11,0.131,0.21,0.242,0.155
"P11","A Hacemos por Córdoba",0.174,0.237,0.304,0.143,0.207,0.327
"P11","A los liberales libertarios de Milei",0.123,0.094,0.094,0.151,0.218,0.125
"P11","A Encuentro Vecinal Córdoba",0.054,0.015,0.021,0.06,0.014,0.048
"P11","Al Frente de Izquierda",0.024,0.017,0.04,0.045,0.09,0.019
"P11","No sabe",0.057,0.087,0.075,0.076,0.056,0.13
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.777,0.708,0.608,0.605,0.689,0.572
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.16,0.253,0.323,0.313,0.26,0.219
"P12","No sabe",0.063,0.039,0.069,0.082,0.051,0.209
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.595,0.502,0.372,0.296,0.226,0.253
"P13","A Martín Llaryora por Hacemos por Córdoba",0.218,0.269,0.353,0.252,0.206,0.39
"P13","Al candidato del Frente de Todos",0.037,0.043,0.1,0.149,0.232,0.086
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.015,0.057,0.075,0.12,0.17,0.109
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.05,0.022,0.022,0.028,0.026,0.028
"P13","Al candidato del Frente de Izquierda",0.046,0.016,0.016,0.033,0.061,0.011
