"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Del Frente de Todos y el peronismo",0.155,0.203,0.257,0.309,0.412,0.231
"P07","De Cambiemos",0.443,0.407,0.425,0.27,0.218,0.366
"P07","De los Liberales libertarios",0.205,0.205,0.158,0.237,0.201,0.192
"P07","De la Izquierda",0.025,0.021,0.016,0.041,0.07,0.026
"P07","Otros",0.122,0.082,0.051,0.097,0.018,0.055
"P07","No sabe",0.05,0.082,0.093,0.046,0.081,0.13
"P08","A Alberto Fernández",0.09,0.248,0.159,0.208,0.053,0.18
"P08","A Sergio Massa",0.327,0.142,0.167,0.252,0.131,0.178
"P08","A algún candidato del peronismo",0.383,0.286,0.332,0.183,0.11,0.339
"P08","A algún candidato del kirchnerismo",0.2,0.324,0.342,0.357,0.706,0.303
"P09","A Alberto Fernández",0.07,0.097,0.159,0.156,0.017,0.145
"P09","A Sergio Massa",0.204,0.153,0.129,0.159,0.069,0.126
"P09","A algún candidato del peronismo",0.38,0.288,0.267,0.12,0.099,0.262
"P09","A Cristina Fernández de Kirchner",0.346,0.462,0.445,0.565,0.815,0.467
"P10","A Horacio Rodriguez Larreta",0.23,0.18,0.227,0.243,0.227,0.281
"P10","A Mauricio Macri",0.286,0.316,0.35,0.425,0.183,0.303
"P10","A Patricia Bullrich",0.393,0.386,0.325,0.313,0.499,0.348
"P10","A Facundo Manes",0.076,0.08,0.048,0.019,0.039,0.052
"P10","A Gerardo Morales",0.015,0.038,0.05,0,0.052,0.016
"P11","A Juntos por el Cambio",0.336,0.335,0.348,0.265,0.242,0.338
"P11","Al Frente de Todos",0.126,0.125,0.132,0.191,0.266,0.143
"P11","A Hacemos por Córdoba",0.272,0.239,0.285,0.213,0.227,0.199
"P11","A los liberales libertarios de Milei",0.101,0.125,0.104,0.211,0.122,0.137
"P11","A Encuentro Vecinal Córdoba",0.098,0.039,0.021,0.011,0.007,0.022
"P11","Al Frente de Izquierda",0.027,0.056,0.028,0.041,0.083,0.026
"P11","No sabe",0.04,0.081,0.082,0.068,0.053,0.135
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.687,0.654,0.635,0.618,0.878,0.627
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.27,0.3,0.278,0.326,0.103,0.249
"P12","No sabe",0.043,0.046,0.087,0.056,0.019,0.124
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.397,0.404,0.374,0.343,0.284,0.351
"P13","A Martín Llaryora por Hacemos por Córdoba",0.367,0.257,0.331,0.238,0.224,0.312
"P13","Al candidato del Frente de Todos",0.046,0.091,0.085,0.137,0.255,0.104
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.053,0.075,0.084,0.167,0.09,0.111
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.108,0.059,0.01,0.011,0.007,0
"P13","Al candidato del Frente de Izquierda",0.003,0.012,0.024,0.042,0.058,0.018
"P13","Votaría en blanco",0.011,0.034,0.037,0.03,0.025,0.026
"P13","No sabe",0.015,0.068,0.055,0.032,0.057,0.078
"P15","A Luis Juez por Juntos por el Cambio",0.363,0.386,0.38,0.3,0.224,0.316
"P15","A Martín Llaryora por Hacemos por Córdoba",0.362,0.296,0.351,0.302,0.261,0.372
"P15","Al candidato del Frente de Todos",0.034,0.076,0.073,0.135,0.259,0.119
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.08,0.085,0.09,0.14,0.117,0.107
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.122,0.065,0.008,0.011,0.004,0
"P15","Al candidato del Frente de Izquierda",0.006,0.029,0.025,0.042,0.066,0.013
"P15","Votaría en blanco",0.019,0.01,0.023,0.027,0.026,0.008
"P15","No sabe",0.014,0.053,0.05,0.043,0.043,0.065
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.456,0.47,0.402,0.321,0.284,0.37
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.276,0.205,0.333,0.188,0.191,0.318
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.041,0.06,0.077,0.161,0.265,0.091
"P17","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.087,0.07,0.083,0.174,0.102,0.095
"P17","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.098,0.039,0.018,0.012,0.007,0
"P17","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.001,0.024,0.02,0.04,0.08,0.029
"P17","Votaría en blanco",0.022,0.028,0.011,0.04,0.033,0.024
"P17","No sabe",0.019,0.104,0.056,0.064,0.038,0.073
"P18","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.412,0.433,0.385,0.298,0.273,0.374
"P18","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.311,0.214,0.328,0.224,0.192,0.322
"P18","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.042,0.09,0.076,0.154,0.267,0.1
"P18","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.077,0.078,0.085,0.177,0.107,0.106
"P18","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.111,0.043,0.015,0.012,0.004,0
"P18","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.003,0.02,0.032,0.04,0.07,0.025
"P18","Votaría en blanco",0.012,0.03,0.028,0.035,0.038,0.023
"P18","No sabe",0.032,0.092,0.051,0.06,0.049,0.05
