"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Sergio Massa a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.318,0.346,0.29,0.24,0.321,0.318,0.378,0.266,0.338,0.339,0.663,0.027,0.129
"Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.361,0.328,0.394,0.263,0.3,0.466,0.424,0.372,0.322,0.414,0.128,0.667,0.44
"Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.172,0.204,0.141,0.224,0.251,0.1,0.072,0.135,0.217,0.135,0.083,0.173,0.343
"A los candidatos a gobernador y a intendente del Frente de Izquierda",0.026,0.021,0.03,0,0.036,0.033,0.018,0.004,0.029,0.042,0.035,0.006,0.024
"No sabe",0.123,0.101,0.145,0.273,0.092,0.083,0.108,0.223,0.094,0.07,0.091,0.127,0.064
