"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Wado de Pedro a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.297,0.293,0.302,0.081,0.355,0.307,0.348,0.233,0.302,0.355,0.612,0.043,0.12
"Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.287,0.278,0.296,0.28,0.23,0.349,0.321,0.356,0.255,0.27,0.129,0.502,0.411
"Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.222,0.27,0.174,0.295,0.301,0.156,0.099,0.156,0.27,0.208,0.118,0.254,0.292
"A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.016,0.017,0.015,0,0.01,0.021,0.033,0.013,0.014,0.022,0.021,0.005,0
"En blanco",0.072,0.064,0.079,0.176,0.02,0.076,0.081,0.103,0.05,0.076,0.046,0.071,0.07
"No sabe",0.106,0.078,0.134,0.168,0.084,0.091,0.118,0.139,0.109,0.069,0.074,0.125,0.107
