"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.463,0.42,0.484,0.372
"P05","Bastante",0.389,0.273,0.355,0.387
"P05","Poco",0.117,0.276,0.115,0.11
"P05","Nada",0.031,0.031,0.042,0.104
"P05","No sabe",0,0,0.004,0.027
"P06","Siempre",0.322,0.254,0.309,0.294
"P06","Casi siempre",0.43,0.362,0.421,0.258
"P06","Casi nunca",0.23,0.201,0.191,0.228
"P06","Nunca, pero esta es una excepción",0.018,0.183,0.079,0.22
"P08","Unión por la Patria y el peronismo",0.034,0.359,0.521,0.259
"P08","Juntos por el Cambio",0.806,0.341,0.146,0.22
"P08","De los Liberales libertarios",0.106,0.164,0.244,0.325
"P08","De la Izquierda",0.009,0.029,0.026,0.021
"P08","No sabe",0.045,0.107,0.063,0.175
"P09","A Sergio Massa",0.576,0.303,0.301,0.341
"P09","A Daniel Scioli",0.132,0.149,0.085,0.028
"P09","A algún candidato del peronismo",0.22,0.208,0.067,0.016
"P09","Wado de Pedro",0.072,0.34,0.547,0.615
"P10","A Horacio Rodriguez Larreta",0.119,0.132,0.087,0.116
"P10","A Patricia Bullrich",0.807,0.802,0.682,0.884
"P10","A Facundo Manes",0.017,0.055,0.115,0
"P10","A Gerardo Morales",0.057,0.011,0.116,0
"P11","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.048,0.26,0.384,0.18
"P11","A Leonardo Grosso a intendente por Unión por la Patria",0.02,0.043,0.095,0.017
"P11","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.649,0.329,0.123,0.21
"P11","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.136,0.101,0.035,0.119
"P11","Javier Milei a presidente, Guillermo Britos a gobernador y su candidato a intendente por la Libertad Avanza",0.104,0.19,0.269,0.305
